id,sdid,gpstime,sd1500,multiEye,sd_gpsnanotime,sd_theta,sd_dtheta,sd_phi,sd_dphi,sd_energy,sd_denergy,sd_l,sd_b,sd_ra,sd_dec,sd_x,sd_dx,sd_y,sd_dy,sd_z,sd_easting,sd_northing,sd_altitude,sd_n19,sd_dn19,sd_n68,sd_dn68,sd_nbstat,sd_geondf,sd_geochi2,sd_exposure
171460497400,42978020,1179840189,1,0,331163000,63.3,0.3,33.1,0.3,4.085,0.524,185.7,-28.6,64.9,8,-7805.9,32.8,-5202,41.4,-2.8,469467.9,6093984.5,1397.2,0.7,0.1,0.8,0.1,11,8,2.13,1572.44
171523830200,43062390,1180391917,1,0,393292000,72.7,0.2,120.1,0.2,4.393,0.583,193,33.2,127.3,30.2,-10584.3,23.5,-6092.4,40.5,-2.8,466693.5,6093087.6,1397.2,0.8,0.1,0.8,0.1,14,11,3.71,1574.91
171548608100,43095420,1180612496,1,0,600651000,77.9,0.3,120.1,0.2,5.792,1.009,84.7,-13.8,325.9,34.8,16168.9,76.6,29611.9,98.2,-105.7,493340.5,6128837.5,1294.3,1.1,0.2,1.1,0.2,8,5,0.68,1576.01
171562670200,43111500,1180725917,1,0,707817000,73,0.2,-15.4,0.2,4.412,0.576,312.5,40.2,200.7,-22.1,6197.2,125.2,32683.6,36,-41.5,483367.1,6131882.3,1358.5,0.8,0.1,0.8,0.1,12,9,2.02,1576.57
171625354000,43190740,1181271155,1,0,61684000,75.9,0.2,-67.1,0.1,11.501,1.128,310.4,-56.2,4.4,-60.5,-30554.5,39.4,9319.2,47.1,61.6,446696.6,6108439.6,1461.6,2,0.2,2.1,0.2,20,17,4.51,1579.23
171652667700,43225390,1181503492,1,0,304514000,64.2,0.2,-110.1,0.2,11.854,1.121,303.4,-46.8,11.9,-70.3,-12994.6,29.1,-4684.6,35.9,1.6,464281.1,6094488.5,1401.6,2.1,0.2,2.1,0.2,20,17,7.63,1580.38
171678403401,43262640,1181733649,1,0,809646000,73.2,0.1,157.8,0.1,7.518,0.901,49.4,-14.6,303.5,7.4,-19253.7,41.4,-9483.8,36.6,-14.7,458037.9,6089676.5,1385.3,1.4,0.2,1.4,0.2,18,15,8.47,1581.52
171700696100,43292140,1181915776,1,0,495610000,60.9,0.3,76,0.4,4.107,0.596,169.5,-20.6,61.2,24.3,9998.4,159.9,23675.1,83.9,-77.8,487188.7,6122888.8,1322.2,0.7,0.1,0.8,0.1,8,5,4.61,1582.43
171718479800,43324080,1182080013,1,0,420611000,76.1,0.2,-101.5,0.1,8.16,1.165,314.6,-6.1,222.8,-66.3,-435.6,43.7,-24240.2,23.9,-63.5,476881.7,6074976.4,1336.5,1.5,0.2,1.5,0.2,20,17,11.53,1583.25
171742420100,43352300,1182278616,1,0,178253000,73.7,0.2,-114.9,0.2,5.18,0.751,314.2,-55.2,359.7,-60.8,-14042.5,39,20611.3,54.7,1.1,463170.2,6119766.4,1401.1,1,0.1,1,0.1,16,13,9.93,1583.94
171796828900,43422960,1182754704,1,0,490367000,75.2,0.2,-69.8,0.2,4.56,0.44,271.9,-31.5,86.2,-62.7,10223.6,79.1,30356.6,70.8,-84.5,487397,6129566.8,1315.5,0.9,0.1,0.9,0.1,15,12,9.13,1584.98
171797034300,43423490,1182756758,1,0,501724000,69.4,0.3,-135,0.3,4.022,0.61,323,10,223.3,-48,6994.5,43.3,8069.6,43.3,-25.8,484226,6107285.3,1374.2,0.8,0.1,0.8,0.1,9,6,0.91,1584.99
171836200601,43475700,1183094021,1,0,591228000,71.3,0.2,-107.2,0.2,6.735,0.832,290,-8.3,157.5,-67.5,-4751.6,4.7,797.6,13.6,0.8,472505.2,6099988.1,1400.8,1.3,0.1,1.3,0.1,15,12,8.79,1586.69
171875392800,43525000,1183431543,1,0,312167000,66.3,0.2,132.1,0.2,12.459,0.974,20.5,63.5,220.2,18.8,-24310.7,102.7,25602.4,98.5,18.8,452895.7,6124728.6,1418.8,2.2,0.2,2.2,0.2,13,10,4.24,1588.41
171883133900,43534020,1183495354,1,0,166985000,68.6,0.2,-144,0.2,4.722,0.598,245.6,-37,76,-41.1,-24799.5,71.1,-4158.3,81.3,4.4,452482.1,6094984.9,1404.4,0.9,0.1,0.9,0.1,11,8,3.2,1588.73
171928337300,43590470,1183892988,1,0,27958000,70,0.2,-74.5,0.3,4.709,0.621,292.7,-9.1,162.6,-69.6,-26005.8,36.1,-7765.1,129.9,-10.9,451285.6,6091377.1,1389.1,0.9,0.1,0.9,0.1,8,5,1.47,1590.74
171936206500,43600570,1183958080,1,0,588158000,75.2,0.2,-35.9,0.2,4.366,0.622,244.9,-65.5,39.2,-37.6,8638.7,20.7,-5270.3,26.4,-29.3,485902.7,6093957.6,1370.7,0.8,0.1,0.8,0.1,12,9,3.3,1591.06
171936870800,43601570,1183964723,1,0,3835000,64.1,0.2,-128.4,0.4,4.479,0.513,324.3,0.2,233.2,-55.8,-11408.1,83.1,-9190.7,70.2,-9.4,465878,6089989.2,1390.6,0.8,0.1,0.8,0.1,9,6,0.87,1591.1
171991955300,43670480,1184433968,1,0,8520000,66.4,0.2,80.7,0.2,15.185,0.976,195.3,43,138.9,30.5,18979.2,36.5,9819.8,51.5,-75,496198.9,6109064.6,1325,2.7,0.2,2.7,0.2,17,14,7.88,1593.45
172005477100,43695140,1184555586,1,0,741328000,68.1,0.2,-83.2,0.2,4.77,0.545,287.9,-34,71.1,-75.4,8486.2,62.8,17928.8,47.6,-53.9,485692,6117142.3,1346.1,0.9,0.1,0.9,0.1,17,14,13.88,1594.06
172031520300,43741500,1184775218,1,0,637414000,69.8,0.1,153.7,0.1,11.535,0.861,179.5,-35,56.5,8,21958.2,46,7965.3,42.8,-83,499180.8,6107218.7,1317,2.1,0.1,2.1,0.1,19,16,5.36,1595.14
172056222700,43781450,1184995042,1,0,667546000,61.9,0.2,146.4,0.2,9.13,0.82,31.6,18.9,265.4,7.3,17879,61.1,4803.2,56.1,-61.1,495112,6104048.2,1338.9,1.6,0.1,1.7,0.1,14,11,2.92,1596.23
172056281400,43781590,1184995629,1,0,786403000,70.7,0.2,73.3,0.2,5.867,0.671,89.5,-19.5,334.5,33.2,-23254.9,24.3,11077.5,72.1,67.6,453987.4,6110215.2,1467.6,1.1,0.1,1.1,0.1,12,9,4.71,1596.23
172090666500,43840090,1185285080,1,0,746837000,64.2,0.2,39.4,0.2,5.46,0.671,213.8,30,130.3,12.5,-16906.3,81.7,18636,67.3,23.9,460313.1,6117785.1,1423.9,1,0.1,1,0.1,15,12,7.56,1597.65
172104363300,43858490,1185408448,1,0,757552000,69.5,0.2,-41.6,0.2,5.19,0.597,351.3,-55.8,336.3,-45.2,-27553.9,85.1,-6193,81.4,-1.1,449734.5,6092944.4,1398.9,1,0.1,1,0.1,11,8,13.15,1598.25
172107574700,43863110,1185440562,1,0,535607000,70.8,0.2,100.8,0.1,8.857,0.884,113,-27.5,2.1,34.6,1363.3,42.3,-17684.5,22.4,-42.3,478663,6081532.7,1357.7,1.6,0.2,1.6,0.2,17,14,5.39,1598.41
172135366000,43895130,1185677675,1,0,518335000,65.5,0.2,77.4,0.3,5.768,0.602,65.5,0.8,298.4,29,-711.1,3.9,1009,4.5,-4.2,476542.8,6100209.5,1395.8,1.1,0.1,1.1,0.1,11,8,27.11,1599.57
172171538100,43937520,1185984996,1,0,324782000,75.6,0.2,83.6,0.2,5.646,0.725,182.4,42.8,137.4,39.9,-13324.5,71.5,-23690.1,43.7,-66.1,463999.2,6075493.8,1333.9,1,0.1,1.1,0.1,11,8,276.41,1601
172172907400,43939480,1185998689,1,0,93751000,61.2,0.3,4.8,0.3,4.989,0.516,4.9,21.9,249.9,-12.6,-32050.4,92.1,674.1,184.2,65.5,445223.4,6099796,1465.5,0.9,0.1,0.9,0.1,9,6,3.46,1601.07
172173738001,43940600,1186006995,1,0,526642000,70.2,0.1,-96.2,0.1,16.499,1.4,287.3,-36.9,62.3,-73.6,-7793.4,24.3,12388.1,22.5,0.6,469436.2,6111563.9,1400.6,2.9,0.2,2.9,0.2,25,22,23.14,1601.11
172191725700,43955800,1186159672,1,0,842291000,68.1,0.2,54.1,0.2,5.483,0.669,222.2,73.8,175.4,23.4,-9505.1,36.9,-6814.2,31.1,-5.3,467773.9,6092369,1394.7,1,0.1,1,0.1,11,8,7.47,1601.48
172237130500,44013140,1186559320,1,0,757163000,61.9,0.3,165,0.3,4.583,0.496,41.3,-26.4,310.1,-4.9,2133.8,11.7,1646.5,8.6,-9.1,479384.4,6100853.8,1390.9,0.8,0.1,0.9,0.1,9,6,9,1603.09
172245875500,44023440,1186633170,1,0,514978000,66,0.2,12.5,0.2,8.76,0.783,142.5,-65.9,20.8,-4.2,-4624.9,123.9,29627,28.6,6,472559.4,6128800.3,1406,1.6,0.1,1.6,0.1,12,9,5.08,1603.45
172251250100,44029110,1186673316,1,0,273535000,64.2,0.3,-54.7,0.3,4.907,0.669,318.1,1,222.7,-58.4,-19408.7,63.7,-13577,90.1,-32,457893.3,6085585.4,1368,0.9,0.1,0.9,0.1,8,5,15.61,1603.64
172253974000,44033040,1186700555,1,0,70773000,63.8,0.2,24.3,0.3,4.074,0.571,40.4,-8.5,293.8,2.7,-30306.1,107.2,5084.1,121.8,56.5,446955.6,6104207.7,1456.5,0.7,0.1,0.8,0.1,10,7,15.73,1603.77
172291203300,44089710,1187018448,1,0,812739000,72.5,0.2,-98.7,0.2,8.03,0.891,319.4,-41,332.7,-70.6,14913.4,91.5,26359.4,55.9,-102.2,492094,6125583.9,1297.8,1.5,0.2,1.5,0.2,13,10,7.27,1605.32
172306315000,44116880,1187155965,1,0,813159000,66.3,0.2,121.4,0.3,4.03,0.618,67.2,-10.8,310.1,24,-13615,88.9,18016.5,68.1,6.2,463604,6117174.3,1406.2,0.8,0.1,0.8,0.1,10,7,2.69,1606
172312018300,44125050,1187199398,1,0,326683000,62.6,0.3,163.1,0.4,5.012,0.527,216.6,0.3,104.8,-3.1,20800.8,184.9,24781.4,95.7,-123.3,497981.8,6124021.7,1276.7,0.9,0.1,0.9,0.1,9,6,10.52,1606.21
172315592000,44131650,1187235135,1,0,63632000,73.7,0.2,-69.2,0.1,6.137,0.832,273,-33,82.7,-63.5,-18285,33.2,-18265.6,57.5,-50.8,459028.1,6080902.5,1349.2,1.1,0.1,1.1,0.1,17,14,7.24,1606.38
172351784300,44188990,1187542658,1,0,690710000,79,0.2,-114.6,0.1,16.078,1.593,289.2,-58.7,26,-57.1,-6825,61.2,-25438.1,35.3,-65.4,470499.2,6073763.2,1334.6,2.7,0.3,2.9,0.3,14,11,6.31,1607.8
172362809500,44204390,1187639310,1,0,160277000,65.5,0.2,106.9,0.3,4.478,0.642,203.6,81.8,183.6,28.2,-22667.6,68.1,-20542.8,123.7,-65.3,454653.9,6078615.7,1334.7,0.8,0.1,0.8,0.1,9,6,7.14,1608.1
172383126000,44235880,1187815275,1,0,960094000,61.9,0.3,-165.5,0.4,4.257,0.335,257.2,17.8,143,-26.9,-2073.5,17.6,1767.2,12.4,-0.8,475179.3,6100963.9,1399.2,0.8,0.1,0.8,0.1,6,3,0.33,1608.86
172424165100,44292480,1188171266,1,0,922478000,72.7,0.2,-60.3,0.1,7.918,0.981,295.6,-58.6,20.1,-58.1,-24912.8,73.2,22337.4,58.1,57.7,452302.1,6121464.1,1457.7,1.5,0.2,1.5,0.2,18,15,7.6,1610.51
172432230600,44302210,1188238321,1,0,162657000,62.6,0.3,-94.6,0.3,6.243,0.657,299.5,-35.4,31.5,-81.2,15927.3,150.4,29565.2,112.8,-110.9,493099.2,6128790.3,1289.1,1.1,0.1,1.2,0.1,9,6,1.86,1610.82
172450125100,44325210,1188390066,1,0,945564000,67.3,0.2,-8.2,0.2,5.619,0.641,278.4,39.8,173.1,-19.3,15493,31.5,2678,53.4,-48.5,492732.9,6101918.3,1351.5,1,0.1,1.1,0.1,16,13,5.87,1611.54
172490664700,44372230,1188741062,1,0,613862000,72,0.2,-133.9,0.2,4.873,0.854,285.9,-68.3,22.1,-47.6,9361.6,47.5,-17780.5,49,-55.7,486656.6,6081456.9,1344.3,0.9,0.2,0.9,0.2,11,8,4.02,1613.07
172496559400,44380670,1188800009,1,0,905968000,65.3,0.2,32.4,0.3,5.771,0.665,182.4,-30.7,61.5,9,7109.6,79.8,20714.5,82.2,-59.2,484309.2,6119922.8,1340.8,1.1,0.1,1.1,0.1,12,9,5.08,1613.36
172506873401,44393950,1188889549,1,0,656700000,62.6,0.3,-14.8,0.3,4.943,0.665,235.6,-15.2,98.8,-26.8,23760,87.2,2511.8,122.5,-82.3,500995.2,6101773.1,1317.7,0.9,0.1,0.9,0.1,7,4,2,1613.8
172518594800,44409190,1188993163,1,0,489333000,66.1,0.2,-120.2,0.2,12.026,1.081,319.1,-52.9,352.3,-61.5,-15699.6,34,13137.4,56.1,25.4,461532.9,6112292.9,1425.4,2.2,0.2,2.2,0.2,18,15,10,1614.31
172530426701,44422070,1189084282,1,0,847885000,66.5,0.1,-37.8,0.1,20.991,1.326,314.5,17.9,208.2,-43.6,-209.7,50,26285.2,46.5,-49.8,476980.3,6125471.7,1350.2,3.7,0.2,3.7,0.2,23,20,16.87,1614.77
172537728500,44432420,1189157300,1,0,31457000,77.6,0.1,-41.4,0.1,8.332,0.822,283.6,18.6,168.5,-40.6,-13888.8,46.5,22517.8,50.8,-10.8,463319,6121672.1,1389.2,1.5,0.1,1.5,0.1,20,17,11.98,1615.13
172550558000,44447810,1189258395,1,0,596508000,65.9,0.2,-10.8,0.2,5.631,0.557,313,40.2,201.1,-22,-23365.5,74.8,18898.5,103.5,71,453857.2,6118031.2,1471,1,0.1,1.1,0.1,15,12,10.04,1615.63
172605192501,44531950,1189736740,1,0,490616000,60.4,0.2,67.5,0.2,15.952,1.201,91.6,-34.3,345.3,21.8,17889.3,63.6,8558.3,65.8,-68.6,495112.8,6107801.1,1331.4,2.7,0.2,2.8,0.2,15,12,9.12,1618.03
172620761200,44558610,1189865227,1,0,864968000,60.7,0.3,-103.2,0.3,6.777,0.464,299,-39.3,27,-77.4,23826.6,57,4415,117.2,-85.9,501057,6103675.3,1314.1,1.2,0.1,1.3,0.1,10,7,3.85,1618.67
172635014400,44581510,1189994159,1,0,639772000,66.9,0.2,-126.4,0.2,9.065,0.812,317,3.8,218.7,-56.2,-19239.5,53.5,15218.4,72.5,50.9,457989.9,6114363.7,1450.9,1.7,0.1,1.7,0.1,16,13,26.22,1619.28
172663013800,44624300,1190233353,1,0,90220000,65.8,0.2,-23.4,0.3,4.846,0.524,13.4,-44.8,320.7,-32.1,-20784.1,78.4,-2318.3,101.1,13,456490.4,6096833.8,1413,0.9,0.1,0.9,0.1,9,6,1.77,1620.46
172664900700,44627690,1190252222,1,0,979187000,64.7,0.3,-11.4,0.3,4.981,0.382,204.6,-71.7,32.6,-23.1,-21148,86.6,14823.2,114.2,64.4,456083.6,6113963.9,1464.4,0.9,0.1,0.9,0.1,8,5,1.65,1620.55
172674700300,44643130,1190336618,1,0,576638000,73.5,0.2,71.1,0.2,4.221,0.685,89.7,-17.1,333,35.3,24590.6,83.4,20259.7,63.9,-129.6,501780.7,6119512.3,1270.4,0.8,0.1,0.8,0.1,14,11,4.44,1620.97
172692459500,44668180,1190487010,1,0,786548000,77.1,0.2,-74.3,0.1,6.515,0.807,310.4,-53,2.8,-63.5,-15715.7,47.9,22738,30.1,-0.6,461492.7,6121887.6,1399.4,1.2,0.1,1.2,0.1,17,14,4.38,1621.72
172703508200,44682210,1190583897,1,0,761135000,79.3,0.1,-46.7,0.1,14.331,1.319,297.7,-73.3,14.9,-43.8,-15783.9,26.5,18958,25.2,17.7,461434,6118109.7,1417.7,2.5,0.2,2.6,0.2,30,27,6.94,1622.21
172777956200,44782470,1191233177,1,0,653531000,62.2,0.3,124.6,0.3,5.403,0.517,176,-22,64.5,19,-31463.2,116.3,-1434.1,137.7,51,445815.6,6097690.6,1451,1,0.1,1,0.1,9,6,8.01,1625.51
172781038300,44785260,1191250398,1,0,325291000,76.1,0.2,-16.5,0.2,4.076,0.65,1.2,11.9,256.2,-21.3,7077.3,61.4,20932.1,18.3,-58,484276.3,6120140.1,1342,0.8,0.1,0.8,0.1,12,9,2.48,1625.6
172790875900,44798440,1191335174,1,0,31278000,60.8,0.3,179.3,0.3,4.552,0.554,224.8,-11.7,97.6,-15.8,-3582,16.8,-2503.9,18.3,-0.6,473682.4,6096691.7,1399.4,0.8,0.1,0.9,0.1,11,8,7.09,1626.05
172810211100,44822110,1191501326,1,0,758607000,69.9,0.2,-13.4,0.2,5.505,0.756,330.9,35.5,217.2,-22.1,-1258.2,35.8,11525.6,15.2,-11.2,475969.6,6110718.4,1388.8,1,0.1,1,0.1,15,12,22.67,1626.81
172855684500,44880880,1191901660,1,0,871813000,75.4,0.1,-72.4,0.1,6.31,0.847,284.7,-7.8,147.7,-64.1,6814,40.1,18965.9,34,-53.9,484018.1,6118174.5,1346.1,1.2,0.1,1.2,0.1,17,14,5.68,1628.75
172881573800,44918350,1192119753,1,0,478859000,67.4,0.2,-133.1,0.2,6.112,0.747,260.4,-20,103.9,-50.5,-19854.8,73.1,-14939.9,70.8,-39.8,457450.9,6084222.2,1360.2,1.1,0.1,1.1,0.1,14,11,5.05,1629.79
172912612400,44970030,1192389339,1,0,785629000,74.4,0.1,-64.8,0.1,7.589,0.867,304,-57,11.7,-60.1,-1296,21,-10394.9,17.3,-21.2,475987,6088811.2,1378.8,1.4,0.2,1.4,0.2,21,18,21.62,1630.8
172914503700,44973070,1192408252,1,0,580115000,74,0.2,-105.4,0.2,4.892,0.51,300,-3.6,185.6,-66.3,-19860.3,42.8,17177.2,79.2,53.9,457364.5,6116319.8,1453.9,0.9,0.1,0.9,0.1,12,9,0.78,1630.9
172931947400,45001230,1192555489,1,0,980588000,78.8,0.1,179.5,0.1,19.052,1.48,238.3,29.6,140.7,-6,-7134.5,10,-6289,11,-4,470141.7,6092899.9,1396,3.2,0.2,3.4,0.2,31,28,51.35,1631.68
172981080400,45077840,1192978819,1,0,300129000,78.4,0.2,124,0.3,4.844,0.68,193,51.9,149.1,33.1,-23740.4,127,24389.8,91.2,28.5,453468.7,6123518.2,1428.5,0.9,0.1,0.9,0.1,8,5,1.16,1633.92
172983575000,45081740,1193003765,1,0,111466000,69.6,0.2,44.3,0.2,6.227,0.767,84.7,-33.3,339.5,19.5,-14331.1,51.9,-16102.6,52.8,-36.6,462974.2,6083074.1,1363.4,1.2,0.1,1.2,0.1,16,13,3.86,1634.05
173013313100,45123610,1193260346,1,0,35518000,73.7,0.1,-171.1,0.1,8.409,0.879,319.2,44.9,204.8,-16.4,-1997.3,45.9,-23955.4,13.3,-68.2,475320.2,6075257.2,1331.8,1.5,0.2,1.5,0.2,22,19,11.12,1635.41
173033720200,45149750,1193437217,1,0,503865000,76.8,0.2,-126.3,0.2,5.16,0.752,301.3,12.3,190.4,-50.6,12205.2,104.5,34196.4,86.4,-70.5,489367.7,6133409.3,1329.5,1,0.1,1,0.1,14,11,3.14,1636.35
173055246200,45179120,1193625277,1,0,610109000,66.7,0.2,-17.2,0.3,4.677,0.35,232.6,-22.3,90.2,-26.8,27368.2,156.7,18651.5,125.8,-135.5,504560.6,6117912,1264.5,0.9,0.1,0.9,0.1,8,5,18.89,1637.36
173062123400,45187480,1193680449,1,0,388892000,66.4,0.2,152.1,0.2,13.152,0.798,285.8,68.9,186.7,6.8,-8218.3,18,290.4,22.7,5.1,469042,6099472.5,1405.1,2.3,0.1,2.4,0.1,22,19,7.44,1637.66
173065996900,45193460,1193719184,1,0,122309000,60.1,0.2,25.2,0.3,8.642,0.826,208.6,-6.7,95,0.8,-2066.9,88.9,-21066.5,63.5,-53.4,475243.4,6078144.1,1346.6,1.5,0.1,1.6,0.1,11,8,4.6,1637.87
173070441300,45198070,1193750028,1,0,918566000,74.1,0.1,-57,0.1,8.325,0.753,342.1,-24.1,286.9,-54.7,-20162.2,26.2,-8147.2,39,-8.1,457126.6,6091010,1391.9,1.5,0.1,1.5,0.1,23,20,7.06,1638.04
173072460800,45201200,1193770223,1,0,349266000,78.5,0.2,-129,0.2,4.046,0.626,271.4,2.6,142.3,-47.5,-13676.5,35.7,-7774.5,31.3,-8.1,463607.4,6091398.8,1391.9,0.8,0.1,0.8,0.1,16,13,4.38,1638.15
173082215100,45214010,1193854166,1,0,799873000,72.5,0.1,-111.9,0.1,12.915,1.021,276.7,-16.8,120.5,-63.7,8224.6,18.1,-12400.6,24.3,-40.2,485506.8,6086830.7,1359.8,2.3,0.2,2.3,0.2,20,17,12.04,1638.61
173085076400,45218400,1193882779,1,0,863154000,76.3,0.2,169.9,0.1,6.938,0.906,38.1,-9.6,293.7,0.1,-26494.6,31.2,11389.9,62.3,70,450748.8,6110519.3,1470,1.3,0.2,1.3,0.2,18,15,13.16,1638.77
173091967900,45226690,1193938094,1,0,265936000,77.3,0.2,122.6,0.2,6.153,0.706,81.7,82,199.1,33,-11406.9,32.7,-15817.9,45,-32.1,465895.9,6083366,1367.9,1.1,0.1,1.1,0.1,13,10,5.85,1639.07
173100717100,45237840,1194011986,1,0,90328000,76.7,0.2,133.6,0.2,4.562,0.685,200.8,41.5,138.2,26.2,4607.2,11,-1081.4,10.8,-14.8,481863.1,6098133.8,1385.2,0.9,0.1,0.9,0.1,13,10,42.25,1639.48
173111520600,45252730,1194106421,1,0,720954000,73.4,0.2,126.5,0.2,6.078,0.721,207.3,79.6,181.2,27.7,6544.6,75.3,31954.6,78.6,-64.2,483716.2,6131154.6,1335.8,1.1,0.1,1.1,0.1,15,12,8.59,1639.98
173117020600,45262000,1194161421,1,0,52012000,70.6,0.2,18.2,0.2,4.172,0.485,240,46.2,154.8,2.8,18730,86.5,31789.9,87.3,-111.6,495894.5,6131020.7,1288.4,0.8,0.1,0.8,0.1,13,10,5.99,1640.18
173126122800,45274830,1194238843,1,0,463863000,78.3,0.2,-178.1,0.1,4.123,0.675,51.9,-47.9,333,-8.3,23273,30.2,11787.4,52.2,-93.4,500485.2,6111041.8,1306.6,0.8,0.1,0.8,0.1,18,15,4.03,1640.59
173155438400,45317340,1194491199,1,0,4523000,63.5,0.2,-56.8,0.2,5.503,0.663,275.3,-12.6,126.6,-60.3,-19876.5,52.1,-2612.1,67.7,11.9,457398.1,6096542.4,1411.9,1,0.1,1,0.1,12,9,4.32,1641.98
173163391900,45329410,1194557134,1,0,315225000,61.7,0.2,141.5,0.2,23.527,1.957,31.7,25,259.9,10.1,8801.2,62.5,22455.5,51.8,-70,485995.3,6121666.9,1330,4,0.3,4.1,0.3,13,10,7.46,1642.33
173171845000,45342510,1194628065,1,0,234671000,73.2,0.1,145.9,0.2,5.722,0.697,269.5,76.6,185.2,15.8,21533.6,51.7,9808.6,43.4,-85.5,498751.8,6109059.8,1314.5,1.1,0.1,1.1,0.1,16,13,5.89,1642.72
173208220200,45400820,1194951017,1,0,611652000,79,0.2,129.7,0.2,7.047,0.665,185.5,13.7,103.3,30.4,-19018.6,67.3,18529.9,57.6,41.2,458202.3,6117673.8,1441.2,1.3,0.1,1.3,0.1,15,12,1.28,1644.4
173217137800,45414100,1195026593,1,0,336640000,78.5,0.2,177.4,0.2,5.933,0.895,155.4,-63.8,26.6,-4.5,5877.3,68.2,20821.8,16.7,-54.9,483077.3,6120026.9,1345.1,1.1,0.2,1.1,0.2,14,11,1.75,1644.81
173224292900,45423040,1195084544,1,0,475206000,67.8,0.2,-1.4,0.2,8.119,0.938,205.7,-44,60.2,-13.6,-31348.7,59.5,5792.2,116.7,58.6,445911.8,6104912.8,1458.6,1.5,0.2,1.5,0.2,13,10,3.42,1645.12
173234518600,45437220,1195173201,1,0,740451000,66.5,0.3,159.1,0.3,4.149,0.542,42.5,-13.5,299.2,2.2,-13986.4,109.5,-20698.4,49.7,-54.8,463330.2,6078482,1345.2,0.8,0.1,0.8,0.1,9,6,1.57,1645.56
173263888500,45481100,1195426100,1,0,982372000,71.8,0.1,-154.5,0.1,13.428,1.006,347.8,12.8,246.1,-30.9,8777.1,50.6,27954,46,-86.4,485957.3,6127162,1313.6,2.4,0.2,2.4,0.2,21,18,8.62,1646.9
173292417000,45523470,1195670585,1,0,573394000,70.3,0.2,-171.5,0.2,5.431,0.566,310.1,44.6,198.2,-17.9,-8553,21,-6024.6,29.6,-3.7,468723.4,6093160.6,1396.3,1,0.1,1,0.1,12,9,3.13,1648.22
173313534800,45551410,1195854563,1,0,520525000,74.5,0.1,-126.7,0.1,9.189,1.02,315.7,9.1,213.5,-51.8,-11906,41.1,-19153.9,33.1,-48.6,465405.5,6080030.8,1351.4,1.7,0.2,1.7,0.2,19,16,11.38,1649.21
173325411500,45567330,1195959730,1,0,846597000,60.8,0.3,65.2,0.3,6.265,0.695,176.1,-18.1,67.6,21.4,-27977.5,85.6,-995.6,130.4,33.8,449298.1,6098137.5,1433.8,1.1,0.1,1.2,0.1,9,6,4.37,1649.77
173334216900,45578980,1196034184,1,0,940816000,67.5,0.2,-144.2,0.3,5.661,0.728,348.9,-6,265.6,-41.5,-32399.7,107.9,-3264.6,118.4,38.2,444884.3,6095858.9,1438.2,1.1,0.1,1.1,0.1,9,6,2.12,1650.17
173400170900,45663520,1196598524,1,0,153715000,67.3,0.1,-24.4,0.1,20.845,1.737,1.4,-9.5,276.9,-32.3,-24696.3,41.1,13320.4,61.5,82.7,452541.2,6112453.1,1482.7,3.6,0.3,3.7,0.3,21,18,10.56,1652.72
173412584900,45680830,1196709064,1,0,487895000,78.6,0.1,116.5,0.1,5.67,0.78,61.4,31.9,261.9,37,-2275.7,10.5,-5899.5,11.4,-7,474996.5,6093301.3,1393,1,0.1,1.1,0.1,17,14,4.32,1653.31
173453040300,45736290,1197059218,1,0,654333000,62.7,0.3,67.1,0.4,4.925,0.406,88.2,-30.2,340.3,23.8,-8792.1,107.5,18498.3,120.2,-11,468422.7,6117667.9,1389,0.9,0.1,0.9,0.1,8,5,1.31,1654.72
173465248000,45755600,1197167695,1,0,514434000,62.6,0.3,-16.7,0.3,4.329,0.535,248.7,5.5,126.4,-28.3,-13440.6,84.8,-12126.6,54.8,-21.4,463854.1,6087050,1378.6,0.8,0.1,0.8,0.1,10,7,12.98,1655.26
173486374700,45788060,1197351762,1,0,772941000,68.6,0.3,166.7,0.3,5.611,0.697,167.5,-57,35.4,-2.1,-28968,88.8,-5149.3,136.7,10.3,448318.6,6093984,1410.3,1.1,0.1,1.1,0.1,8,5,9.35,1656.25
173511194400,45824940,1197559159,1,0,893805000,70.2,0.1,-49.5,0.1,14.813,1.174,332.8,-60.1,349.5,-51.2,13657.5,43.4,23418.7,49.1,-89.9,490846.3,6122641.8,1310.1,2.6,0.2,2.6,0.2,22,19,5.74,1657.18
173512401500,45826590,1197571230,1,0,203544000,62.5,0.2,-13.5,0.3,5.986,0.588,68.5,-87.7,10.8,-25.8,-9527.5,61.2,13597.4,60.1,5.4,467700,6112768.1,1405.4,1.1,0.1,1.1,0.1,14,11,5.06,1657.25
173523603700,45843250,1197669652,1,0,859179000,65.2,0.3,-133.5,0.2,7.665,0.657,336.8,-5.6,255.2,-51.2,-16587.3,66.9,-12948.1,65.5,-28.3,460711.3,6086221,1371.7,1.4,0.1,1.4,0.1,15,12,5.28,1657.78
173525696400,45847020,1197690579,1,0,260373000,68.3,0.3,22.4,0.3,4.349,0.422,224.9,30.9,135.5,4.3,-4222.6,73,16101.7,31.7,-14.1,472995.4,6115284.3,1385.9,0.8,0.1,0.8,0.1,8,5,3.97,1657.89
173528382600,45852250,1197717441,1,0,472702000,74,0.1,130.6,0.2,8.136,0.804,203,46.7,144.2,25.9,-11081.9,28.4,7793.8,25.6,11,466161.2,6106964.2,1411,1.5,0.1,1.5,0.1,14,11,6.77,1658.04
