episode,mjd,fluence_jyms,energy_erg
zhangyk2022_autumn,59485.801681894,0.011,3.08e+36
zhangyk2022_autumn,59485.801682181,0.07,1.96e+37
zhangyk2022_autumn,59485.801756915,1.079,3.02e+38
zhangyk2022_autumn,59485.801909523,1.129,3.16e+38
zhangyk2022_autumn,59485.801914482,1.981,5.55e+38
zhangyk2022_autumn,59485.801972998,0.354,9.91e+37
zhangyk2022_autumn,59485.802021407,0.326,9.13e+37
zhangyk2022_autumn,59485.802022066,0.091,2.55e+37
zhangyk2022_autumn,59485.80210881,1.325,3.71e+38
zhangyk2022_autumn,59485.802141878,0.097,2.72e+37
zhangyk2022_autumn,59485.802364501,2.457,6.88e+38
zhangyk2022_autumn,59485.802364938,0.148,4.14e+37
zhangyk2022_autumn,59485.802388912,5.03,1.41e+39
zhangyk2022_autumn,59485.802516459,0.152,4.25e+37
zhangyk2022_autumn,59485.802536025,0.326,9.13e+37
zhangyk2022_autumn,59485.802667436,3.778,1.06e+39
zhangyk2022_autumn,59485.802668383,0.343,9.6e+37
zhangyk2022_autumn,59485.802679786,0.091,2.55e+37
zhangyk2022_autumn,59485.802766171,0.263,7.36e+37
zhangyk2022_autumn,59485.802767891,0.086,2.41e+37
zhangyk2022_autumn,59485.802768632,0.15,4.2e+37
zhangyk2022_autumn,59485.80277013,0.377,1.06e+38
zhangyk2022_autumn,59485.80280251,0.133,3.72e+37
zhangyk2022_autumn,59485.802900822,0.268,7.5e+37
zhangyk2022_autumn,59485.803268098,0.392,1.1e+38
zhangyk2022_autumn,59485.803268476,0.045,1.26e+37
zhangyk2022_autumn,59485.803268767,0.055,1.54e+37
zhangyk2022_autumn,59485.803508248,0.078,2.18e+37
zhangyk2022_autumn,59485.80369837,1.245,3.49e+38
zhangyk2022_autumn,59485.803886163,0.101,2.83e+37
zhangyk2022_autumn,59485.80390503,0.212,5.93e+37
zhangyk2022_autumn,59485.804000705,0.085,2.38e+37
zhangyk2022_autumn,59485.804076695,0.38,1.06e+38
zhangyk2022_autumn,59485.804085777,2.031,5.69e+38
zhangyk2022_autumn,59485.804141043,0.12,3.36e+37
zhangyk2022_autumn,59485.804142815,0.328,9.18e+37
zhangyk2022_autumn,59485.804145584,0.415,1.16e+38
zhangyk2022_autumn,59485.804146048,0.507,1.42e+38
zhangyk2022_autumn,59485.804281199,1.08,3.02e+38
zhangyk2022_autumn,59485.804281754,0.157,4.39e+37
zhangyk2022_autumn,59485.804282826,0.817,2.29e+38
zhangyk2022_autumn,59485.804389859,0.808,2.26e+38
zhangyk2022_autumn,59485.804404379,0.111,3.11e+37
zhangyk2022_autumn,59485.804487295,0.526,1.47e+38
zhangyk2022_autumn,59485.804487892,0.197,5.51e+37
zhangyk2022_autumn,59485.804627387,0.576,1.61e+38
zhangyk2022_autumn,59485.804746766,2.739,7.67e+38
zhangyk2022_autumn,59485.804845755,0.122,3.42e+37
zhangyk2022_autumn,59485.804848332,0.894,2.5e+38
zhangyk2022_autumn,59485.804848646,0.526,1.47e+38
zhangyk2022_autumn,59485.804849315,0.142,3.98e+37
zhangyk2022_autumn,59485.804849916,0.086,2.41e+37
zhangyk2022_autumn,59485.805018876,0.749,2.1e+38
zhangyk2022_autumn,59485.805161129,0.84,2.35e+38
zhangyk2022_autumn,59485.805283664,0.092,2.58e+37
zhangyk2022_autumn,59485.805284082,0.488,1.37e+38
zhangyk2022_autumn,59485.805284519,0.154,4.31e+37
zhangyk2022_autumn,59485.805499914,0.539,1.51e+38
zhangyk2022_autumn,59485.805657796,0.93,2.6e+38
zhangyk2022_autumn,59485.805658351,0.489,1.37e+38
zhangyk2022_autumn,59485.805933617,0.143,4e+37
zhangyk2022_autumn,59485.805933845,0.212,5.93e+37
zhangyk2022_autumn,59485.806030899,0.934,2.61e+38
zhangyk2022_autumn,59485.806044188,0.046,1.29e+37
zhangyk2022_autumn,59485.806260086,0.616,1.72e+38
zhangyk2022_autumn,59485.806260528,0.056,1.57e+37
zhangyk2022_autumn,59485.806261188,3.328,9.32e+38
zhangyk2022_autumn,59485.806725703,0.087,2.44e+37
zhangyk2022_autumn,59485.806789393,0.081,2.27e+37
zhangyk2022_autumn,59485.806835937,0.208,5.82e+37
zhangyk2022_autumn,59485.806884325,0.8,2.24e+38
zhangyk2022_autumn,59485.806890019,0.074,2.07e+37
zhangyk2022_autumn,59485.806903652,0.297,8.31e+37
zhangyk2022_autumn,59485.806938815,0.702,1.97e+38
zhangyk2022_autumn,59485.806939124,0.227,6.35e+37
zhangyk2022_autumn,59485.806949382,0.119,3.33e+37
zhangyk2022_autumn,59485.806949545,0.042,1.18e+37
zhangyk2022_autumn,59485.806974802,0.476,1.33e+38
zhangyk2022_autumn,59485.807100906,0.013,3.64e+36
zhangyk2022_autumn,59485.807105031,0.008,2.24e+36
zhangyk2022_autumn,59485.807105431,0.125,3.5e+37
zhangyk2022_autumn,59485.807113345,0.113,3.16e+37
zhangyk2022_autumn,59485.807165853,0.053,1.48e+37
zhangyk2022_autumn,59485.807377416,0.88,2.46e+38
zhangyk2022_autumn,59485.807398282,0.08,2.24e+37
zhangyk2022_autumn,59485.807398715,0.039,1.09e+37
zhangyk2022_autumn,59485.807406329,0.073,2.04e+37
zhangyk2022_autumn,59485.80750728,1.133,3.17e+38
zhangyk2022_autumn,59485.807507671,0.03,8.4e+36
zhangyk2022_autumn,59485.807511143,0.194,5.43e+37
zhangyk2022_autumn,59485.807596583,0.27,7.56e+37
zhangyk2022_autumn,59485.807597061,1.048,2.93e+38
zhangyk2022_autumn,59485.807644948,0.173,4.84e+37
zhangyk2022_autumn,59485.807698433,1.145,3.21e+38
zhangyk2022_autumn,59485.807698934,0.035,9.8e+36
zhangyk2022_autumn,59485.807792988,0.283,7.92e+37
zhangyk2022_autumn,59485.807909373,0.078,2.18e+37
zhangyk2022_autumn,59485.807910155,0.251,7.03e+37
zhangyk2022_autumn,59485.807975321,0.068,1.9e+37
zhangyk2022_autumn,59485.807995241,0.388,1.09e+38
zhangyk2022_autumn,59485.807996424,0.109,3.05e+37
zhangyk2022_autumn,59485.807996874,0.184,5.15e+37
zhangyk2022_autumn,59485.808058078,0.633,1.77e+38
zhangyk2022_autumn,59485.80809253,0.042,1.18e+37
zhangyk2022_autumn,59485.80809493,2.914,8.16e+38
zhangyk2022_autumn,59485.808099719,0.839,2.35e+38
zhangyk2022_autumn,59485.808225194,0.978,2.74e+38
zhangyk2022_autumn,59485.80822574,1.766,4.94e+38
zhangyk2022_autumn,59485.808226336,2.157,6.04e+38
zhangyk2022_autumn,59485.808339546,0.075,2.1e+37
zhangyk2022_autumn,59485.808352059,1.454,4.07e+38
zhangyk2022_autumn,59485.808359528,1.485,4.16e+38
zhangyk2022_autumn,59485.808359801,1.743,4.88e+38
zhangyk2022_autumn,59485.808360556,0.708,1.98e+38
zhangyk2022_autumn,59485.808528005,0.098,2.74e+37
zhangyk2022_autumn,59485.808600274,0.088,2.46e+37
zhangyk2022_autumn,59485.808690461,0.109,3.05e+37
zhangyk2022_autumn,59485.808690711,2.097,5.87e+38
zhangyk2022_autumn,59485.808691494,0.172,4.81e+37
zhangyk2022_autumn,59485.808717664,0.045,1.26e+37
zhangyk2022_autumn,59485.808718023,0.163,4.56e+37
zhangyk2022_autumn,59485.808719345,0.318,8.9e+37
zhangyk2022_autumn,59485.80872031,0.141,3.95e+37
zhangyk2022_autumn,59485.808899793,0.176,4.93e+37
zhangyk2022_autumn,59485.808982185,0.17,4.76e+37
zhangyk2022_autumn,59485.80906491,5.636,1.58e+39
zhangyk2022_autumn,59485.809129743,1.608,4.5e+38
zhangyk2022_autumn,59485.809162826,0.066,1.85e+37
zhangyk2022_autumn,59485.809165983,0.381,1.07e+38
zhangyk2022_autumn,59485.809233636,0.937,2.62e+38
zhangyk2022_autumn,59485.809233972,1.21,3.39e+38
zhangyk2022_autumn,59485.809302456,1.671,4.68e+38
zhangyk2022_autumn,59485.809504445,1.574,4.41e+38
zhangyk2022_autumn,59485.809629568,0.138,3.86e+37
zhangyk2022_autumn,59485.809706848,0.526,1.47e+38
zhangyk2022_autumn,59485.809707353,0.232,6.49e+37
zhangyk2022_autumn,59485.809750504,0.643,1.8e+38
zhangyk2022_autumn,59485.809999148,1.292,3.62e+38
zhangyk2022_autumn,59485.810286903,0.029,8.12e+36
zhangyk2022_autumn,59485.810287117,0.553,1.55e+38
zhangyk2022_autumn,59485.810324193,0.197,5.51e+37
zhangyk2022_autumn,59485.810327184,3.474,9.72e+38
zhangyk2022_autumn,59485.810352264,0.483,1.35e+38
zhangyk2022_autumn,59485.810488685,0.955,2.67e+38
zhangyk2022_autumn,59485.810596413,0.079,2.21e+37
zhangyk2022_autumn,59485.810635081,0.072,2.02e+37
zhangyk2022_autumn,59485.811010093,0.034,9.52e+36
zhangyk2022_autumn,59485.811010302,2.087,5.84e+38
zhangyk2022_autumn,59485.81101104,0.154,4.31e+37
zhangyk2022_autumn,59485.811097388,0.065,1.82e+37
zhangyk2022_autumn,59485.81109807,3.368,9.43e+38
zhangyk2022_autumn,59485.811119132,3.072,8.6e+38
zhangyk2022_autumn,59485.811138575,0.051,1.43e+37
zhangyk2022_autumn,59485.811201599,1.161,3.25e+38
zhangyk2022_autumn,59485.811275525,0.044,1.23e+37
zhangyk2022_autumn,59485.811449231,0.618,1.73e+38
zhangyk2022_autumn,59485.811887975,0.101,2.83e+37
zhangyk2022_autumn,59485.81198862,0.043,1.2e+37
zhangyk2022_autumn,59485.812000668,0.059,1.65e+37
zhangyk2022_autumn,59485.812114658,0.046,1.29e+37
zhangyk2022_autumn,59485.81212253,0.111,3.11e+37
zhangyk2022_autumn,59485.812364964,1.849,5.18e+38
zhangyk2022_autumn,59485.812417464,0.14,3.92e+37
zhangyk2022_autumn,59485.812418033,0.048,1.34e+37
zhangyk2022_autumn,59485.81245527,0.989,2.77e+38
zhangyk2022_autumn,59485.812588529,0.859,2.4e+38
zhangyk2022_autumn,59485.812629724,0.116,3.25e+37
zhangyk2022_autumn,59485.812684272,0.059,1.65e+37
zhangyk2022_autumn,59485.812795227,0.045,1.26e+37
zhangyk2022_autumn,59485.812867961,0.197,5.51e+37
zhangyk2022_autumn,59485.812887745,3.344,9.36e+38
zhangyk2022_autumn,59485.812908159,0.09,2.52e+37
zhangyk2022_autumn,59485.812982451,1.195,3.35e+38
zhangyk2022_autumn,59485.812982756,0.27,7.56e+37
zhangyk2022_autumn,59485.812984128,0.422,1.18e+38
zhangyk2022_autumn,59485.813131069,0.081,2.27e+37
zhangyk2022_autumn,59485.813223099,0.096,2.69e+37
zhangyk2022_autumn,59485.813250293,0.07,1.96e+37
zhangyk2022_autumn,59485.81325562,0.889,2.49e+38
zhangyk2022_autumn,59485.813369012,0.141,3.95e+37
zhangyk2022_autumn,59485.813423028,0.233,6.52e+37
zhangyk2022_autumn,59485.813490257,0.316,8.85e+37
zhangyk2022_autumn,59485.81354864,0.309,8.65e+37
zhangyk2022_autumn,59485.813653039,0.131,3.67e+37
zhangyk2022_autumn,59485.813724392,0.76,2.13e+38
zhangyk2022_autumn,59485.813725033,3.318,9.29e+38
zhangyk2022_autumn,59485.813758609,0.025,7e+36
zhangyk2022_autumn,59485.813759091,1.959,5.48e+38
zhangyk2022_autumn,59485.813760206,1.886,5.28e+38
zhangyk2022_autumn,59485.813854277,0.073,2.04e+37
zhangyk2022_autumn,59485.813854523,2.165,6.06e+38
zhangyk2022_autumn,59485.81386324,1.105,3.09e+38
zhangyk2022_autumn,59485.814016481,0.893,2.5e+38
zhangyk2022_autumn,59485.814016708,0.029,8.12e+36
zhangyk2022_autumn,59485.814017036,0.054,1.51e+37
zhangyk2022_autumn,59485.814119788,0.102,2.86e+37
zhangyk2022_autumn,59485.814192541,1.195,3.35e+38
zhangyk2022_autumn,59485.814194254,0.209,5.85e+37
zhangyk2022_autumn,59485.814355029,1.228,3.44e+38
zhangyk2022_autumn,59485.814591771,1.457,4.08e+38
zhangyk2022_autumn,59485.814592245,0.054,1.51e+37
zhangyk2022_autumn,59485.814612352,1.561,4.37e+38
zhangyk2022_autumn,59485.814612784,0.277,7.75e+37
zhangyk2022_autumn,59485.814985607,0.23,6.44e+37
zhangyk2022_autumn,59485.815041138,0.053,1.48e+37
zhangyk2022_autumn,59485.815166725,2.43,6.8e+38
zhangyk2022_autumn,59485.815329883,0.068,1.9e+37
zhangyk2022_autumn,59485.815457479,0.074,2.07e+37
zhangyk2022_autumn,59485.815538655,0.865,2.42e+38
zhangyk2022_autumn,59485.815545161,1.258,3.52e+38
zhangyk2022_autumn,59485.815698034,4.503,1.26e+39
zhangyk2022_autumn,59485.815728977,0.019,5.32e+36
zhangyk2022_autumn,59485.815941308,0.296,8.29e+37
zhangyk2022_autumn,59485.815970318,0.061,1.71e+37
zhangyk2022_autumn,59485.815970978,0.031,8.68e+36
zhangyk2022_autumn,59485.815993271,0.328,9.18e+37
zhangyk2022_autumn,59485.81599344,0.031,8.68e+36
zhangyk2022_autumn,59485.81631282,0.047,1.32e+37
zhangyk2022_autumn,59485.816426117,0.053,1.48e+37
zhangyk2022_autumn,59485.816631173,0.873,2.44e+38
zhangyk2022_autumn,59485.816729973,0.229,6.41e+37
zhangyk2022_autumn,59485.816767021,1.612,4.51e+38
zhangyk2022_autumn,59485.817720618,0.615,1.72e+38
zhangyk2022_autumn,59485.81772095,0.031,8.68e+36
zhangyk2022_autumn,59485.81780343,0.203,5.68e+37
zhangyk2022_autumn,59485.817804081,0.704,1.97e+38
zhangyk2022_autumn,59485.818079096,1.428,4e+38
zhangyk2022_autumn,59485.818086606,1.895,5.3e+38
zhangyk2022_autumn,59485.818126693,0.206,5.77e+37
zhangyk2022_autumn,59485.81819726,0.043,1.2e+37
zhangyk2022_autumn,59485.818312831,0.572,1.6e+38
zhangyk2022_autumn,59485.818776332,0.277,7.75e+37
zhangyk2022_autumn,59485.818900411,0.199,5.57e+37
zhangyk2022_autumn,59485.818900857,0.027,7.56e+36
zhangyk2022_autumn,59485.81890491,0.047,1.32e+37
zhangyk2022_autumn,59485.818905078,0.084,2.35e+37
zhangyk2022_autumn,59485.818905975,0.015,4.2e+36
zhangyk2022_autumn,59485.818906298,0.683,1.91e+38
zhangyk2022_autumn,59485.818907485,0.151,4.23e+37
zhangyk2022_autumn,59485.819405404,0.076,2.13e+37
zhangyk2022_autumn,59485.819613915,0.21,5.88e+37
zhangyk2022_autumn,59485.819614502,2.284,6.39e+38
zhangyk2022_autumn,59485.819614816,0.766,2.14e+38
zhangyk2022_autumn,59485.819732325,0.192,5.37e+37
zhangyk2022_autumn,59485.819732643,0.139,3.89e+37
zhangyk2022_autumn,59485.819803641,0.939,2.63e+38
zhangyk2022_autumn,59485.819804672,2.576,7.21e+38
zhangyk2022_autumn,59485.819912873,3.324,9.3e+38
zhangyk2022_autumn,59485.819949312,0.293,8.2e+37
zhangyk2022_autumn,59485.819949776,1.635,4.58e+38
zhangyk2022_autumn,59485.819950577,0.134,3.75e+37
zhangyk2022_autumn,59485.819971839,1.735,4.86e+38
zhangyk2022_autumn,59485.819973392,0.47,1.32e+38
zhangyk2022_autumn,59485.819979597,1.549,4.34e+38
zhangyk2022_autumn,59485.820209808,0.797,2.23e+38
zhangyk2022_autumn,59485.820210472,0.417,1.17e+38
zhangyk2022_autumn,59485.82023209,0.094,2.63e+37
zhangyk2022_autumn,59485.820326788,1.651,4.62e+38
zhangyk2022_autumn,59485.820444435,0.811,2.27e+38
zhangyk2022_autumn,59485.820578612,0.067,1.88e+37
zhangyk2022_autumn,59485.820605927,0.032,8.96e+36
zhangyk2022_autumn,59485.820696784,0.057,1.6e+37
zhangyk2022_autumn,59485.820741879,0.047,1.32e+37
zhangyk2022_autumn,59485.820879365,0.665,1.86e+38
zhangyk2022_autumn,59485.820926586,0.07,1.96e+37
zhangyk2022_autumn,59485.82092761,1.896,5.31e+38
zhangyk2022_autumn,59485.820950839,0.084,2.35e+37
zhangyk2022_autumn,59485.820953964,0.177,4.95e+37
zhangyk2022_autumn,59485.820959915,0.357,9.99e+37
zhangyk2022_autumn,59485.82100244,0.42,1.18e+38
zhangyk2022_autumn,59485.821051378,0.057,1.6e+37
zhangyk2022_autumn,59485.821116933,0.107,3e+37
zhangyk2022_autumn,59485.821118068,0.128,3.58e+37
zhangyk2022_autumn,59485.821175577,0.627,1.76e+38
zhangyk2022_autumn,59485.821177232,1.101,3.08e+38
zhangyk2022_autumn,59485.821210842,0.048,1.34e+37
zhangyk2022_autumn,59485.821211024,0.535,1.5e+38
zhangyk2022_autumn,59485.821589451,0.071,1.99e+37
zhangyk2022_autumn,59485.821757602,0.184,5.15e+37
zhangyk2022_autumn,59485.821762617,1.614,4.52e+38
zhangyk2022_autumn,59485.821763768,0.287,8.03e+37
zhangyk2022_autumn,59485.821788298,0.045,1.26e+37
zhangyk2022_autumn,59485.821802089,0.492,1.38e+38
zhangyk2022_autumn,59485.821811086,1.403,3.93e+38
zhangyk2022_autumn,59485.821831808,1.055,2.95e+38
zhangyk2022_autumn,59485.821833303,0.03,8.4e+36
zhangyk2022_autumn,59485.821853164,0.319,8.93e+37
zhangyk2022_autumn,59485.822175654,0.308,8.62e+37
zhangyk2022_autumn,59485.822176104,0.709,1.98e+38
zhangyk2022_autumn,59485.822399948,1.887,5.28e+38
zhangyk2022_autumn,59485.822432718,0.147,4.11e+37
zhangyk2022_autumn,59485.822433005,1.911,5.35e+38
zhangyk2022_autumn,59485.822433392,0.178,4.98e+37
zhangyk2022_autumn,59485.82255781,0.325,9.1e+37
zhangyk2022_autumn,59485.822582127,0.077,2.16e+37
zhangyk2022_autumn,59485.822585692,0.672,1.88e+38
zhangyk2022_autumn,59485.822652019,0.483,1.35e+38
zhangyk2022_autumn,59485.822652424,0.04,1.12e+37
zhangyk2022_autumn,59485.822652857,0.538,1.51e+38
zhangyk2022_autumn,59485.822684242,0.86,2.41e+38
zhangyk2022_autumn,59485.822691676,0.1,2.8e+37
zhangyk2022_autumn,59485.822762556,0.158,4.42e+37
zhangyk2022_autumn,59485.822848015,0.093,2.6e+37
zhangyk2022_autumn,59485.822895063,0.851,2.38e+38
zhangyk2022_autumn,59485.822895505,0.044,1.23e+37
zhangyk2022_autumn,59485.823084846,0.133,3.72e+37
zhangyk2022_autumn,59485.823257622,1.002,2.81e+38
zhangyk2022_autumn,59485.823334418,0.108,3.02e+37
zhangyk2022_autumn,59485.823334791,0.042,1.18e+37
zhangyk2022_autumn,59485.82366728,0.31,8.68e+37
zhangyk2022_autumn,59485.823668721,0.987,2.76e+38
zhangyk2022_autumn,59485.823669026,0.021,5.88e+36
zhangyk2022_autumn,59485.823736926,1.516,4.24e+38
zhangyk2022_autumn,59485.823766222,2.576,7.21e+38
zhangyk2022_autumn,59485.823807248,0.742,2.08e+38
zhangyk2022_autumn,59485.823927388,0.042,1.18e+37
