t_days,size
0.587863,2.17
0.587964,2.33
0.589185,2.24
0.589505,2.64
0.589933,2.05
0.590282,2.57
0.591779,2.26
0.592776,2.87
0.593145,2.6
0.593353,2.44
0.593759,2.09
0.595220,2.11
0.595435,2.04
0.595479,2.06
0.595519,2.59
0.596071,2.21
0.596192,2.14
0.596624,3.16
0.596945,2.13
0.597236,2.51
0.597845,2.09
0.597856,2.35
0.598412,2.39
0.598617,2.29
0.598831,2.75
0.598973,3.14
0.600012,2.44
0.600277,2.26
0.600306,2.57
0.601151,2.03
0.602131,2.29
0.602436,2.16
0.602663,2.53
0.603584,2.76
0.604367,2.51
0.605023,2.24
0.605944,2.39
0.606458,2.52
0.606746,2.03
0.607143,2.22
0.607331,2.48
0.607480,2.08
0.608580,2.13
0.608898,2.28
0.611215,2
0.611565,2.07
0.611851,2.11
0.612878,2.34
0.613198,2.09
0.613210,2.54
0.614195,2.5
0.614319,2.47
0.614436,2.8
0.614810,2.27
0.615011,2.13
0.615067,2
0.615713,2.04
0.616183,2.2
0.617692,2.1
0.618143,2.5
0.618361,2.25
0.618915,2.08
0.620024,2.11
0.621058,2.51
0.621639,2.66
0.622300,3.28
0.623103,2.15
0.623180,2.98
0.623796,3.28
0.624239,2.14
0.624634,2.84
0.624891,3.19
0.624934,2.59
0.625123,2.86
0.625173,2.52
0.625720,3.08
0.626004,2.25
0.626154,2.28
0.626287,2.26
0.626378,2.43
0.627781,2
0.628478,2.34
0.628482,2.28
0.630743,2.51
0.631007,2.3
0.631182,2.87
0.632043,2.66
0.632673,2.64
0.632956,3.38
0.633672,3.26
0.634522,2.07
0.634526,2.3
0.634818,2.51
0.634873,2.14
0.634951,2.15
0.635405,2.84
0.636146,2.06
0.636380,2.62
0.636402,2.09
0.637220,2.21
0.637739,2.76
0.637873,2.49
0.638005,2.45
0.638126,2.84
0.638670,2.08
0.638780,3.31
0.639057,2.05
0.639226,2.31
0.639257,2.33
0.639259,2.21
0.639468,2.1
0.639766,2.16
0.640097,3.18
0.640607,2.05
0.640821,2.28
0.641246,2.01
0.641403,2.5
0.641632,2.1
0.641939,2.11
0.642853,2.4
0.643335,2.65
0.643817,2.23
0.643888,2.21
0.644319,2.39
0.645666,2.79
0.646861,2.31
0.646930,2.39
0.647169,2.53
0.647978,2.07
0.648347,2.24
0.648747,2.89
0.649152,3.58
0.650695,2.19
0.651594,2.79
0.652147,2.11
0.652190,2.38
0.654412,2.07
0.654711,2.48
0.655123,2.4
0.655421,2.48
0.656349,2.25
0.656370,2.47
0.657533,2.19
0.658681,3.55
0.659826,3.41
0.660333,2.17
0.660820,2.54
0.661149,2.19
0.661312,2.42
0.661385,2.03
0.661775,2.55
0.661895,2.62
0.662010,2.16
0.662904,2.33
0.663052,2.99
0.663276,2.52
0.664193,3.49
0.664558,2.33
0.664676,2.63
0.665595,2.51
0.665821,2.37
0.666099,3.2
0.667661,3.18
0.668580,2.03
0.668919,2.12
0.669670,2.07
0.669835,2.64
0.670335,2.31
0.670783,2.48
0.671548,2.43
0.672370,2.33
0.672447,2.53
0.672782,2.42
0.673336,2.3
0.673492,2.22
0.676773,2.09
0.677101,2.04
0.677876,2.05
0.677907,2.11
0.678458,2.01
0.681003,2.07
0.681151,3.05
0.681906,2.36
0.684104,4.14
0.685440,3.37
0.685827,2.58
0.687348,3.07
0.687634,2.65
0.688262,3.51
0.688915,2.78
0.689991,2.13
0.690078,2.31
0.690475,2.39
0.690729,2.31
0.691489,2.08
0.691625,2.64
0.691923,2.96
0.692305,2.04
0.692451,2.64
0.692813,2.68
0.693218,2.05
0.693318,2.6
0.694273,2.08
0.696873,2.59
0.700367,2.02
0.700457,2.18
0.700654,2.29
0.701102,2.36
0.701275,2.31
0.701472,2.11
0.701876,2.36
0.702011,2.35
0.702129,2.02
0.704154,2.74
0.705404,2.22
0.705611,2.23
0.706970,3.32
0.707459,2.58
0.707656,2.29
0.707914,2.48
0.709856,2.44
0.709908,2.08
0.710056,2.07
0.710537,2.48
0.710626,3.07
0.711641,2.55
0.712131,2.22
0.712276,2.63
0.713134,2.79
0.713451,3.14
0.714563,2.66
0.715260,2.21
0.715546,2.39
0.715868,2.05
0.716065,2.67
0.717839,2.22
0.718911,2.44
0.719043,2.63
0.719242,2.47
0.719810,2.21
0.721077,2.14
0.721120,2.18
0.721385,2.18
0.721767,2.18
0.722487,3
0.723990,2.54
0.724319,2.06
0.724970,2.08
0.726113,2.24
0.727571,2.75
0.729086,2.24
0.729095,2.64
0.729559,3.98
0.730316,2.74
0.730367,2.3
0.730914,2.6
0.730981,2.52
0.731321,2.4
0.731346,2.35
0.734227,2.3
0.736213,2.03
0.736309,2.54
0.736678,2.34
0.736841,2.35
0.737733,2.23
0.737891,2.03
0.738605,2.52
0.739684,2.21
0.741846,3.96
0.747659,2.16
0.747756,2.29
0.747936,2.06
0.750228,2.16
0.750418,2.14
0.750461,2.53
0.751584,3.33
0.751951,2.72
0.752202,2.31
0.752499,2.34
0.753140,2.11
0.753484,2.27
0.755540,2.14
0.756023,3.55
0.757701,2.61
0.758209,2.71
0.758442,3.11
0.758741,2.03
0.758819,2.03
0.758825,2.07
0.759632,2.12
0.760097,2.12
0.761582,2.7
0.762434,2.7
0.763663,3.32
0.765601,2.25
0.765883,2.93
0.766047,2.55
0.766781,2.56
0.767481,2.29
0.767948,3.72
0.770122,2.57
0.770131,2.73
0.770272,2.28
0.771634,2.33
0.771863,2.23
0.771896,2.07
0.774375,2.23
0.774615,3.87
0.775557,3.37
0.776898,2.15
0.778735,2.07
0.778865,2.13
0.779377,2.7
0.780639,2.16
0.780812,2.43
0.781443,2.03
0.781552,2.47
0.781711,3.33
0.781902,2.86
0.783041,2.15
0.783137,2.3
0.783333,3.1
0.783823,3.08
0.784536,2.28
0.786749,2.69
0.786952,2.51
0.787691,2.65
0.788065,2.58
0.788506,2.32
0.789236,2.15
0.789863,2.43
0.790078,2.23
0.790134,2.22
0.791015,2.29
0.791215,2.42
0.794504,2.48
0.794792,2.22
0.795183,2.75
0.795185,2.05
0.796767,2.56
0.797675,2.06
0.798409,2.08
0.801365,2.1
0.802869,2.5
0.806285,2.44
0.806856,2.29
0.806886,2.47
0.807282,2
0.807292,2.46
0.807524,2.14
0.808464,2.83
0.810114,3.07
0.810201,2.62
0.810421,2.97
0.812944,2.36
0.813498,2.01
0.814024,2.16
0.814646,2.31
0.816256,3.3
0.817038,2.66
0.817473,2.83
0.817571,2.54
0.817936,2.22
0.818116,3.45
0.818896,2.54
0.821576,2.56
0.821881,3.23
0.823196,2.08
0.823602,2.22
0.824475,2.35
0.824556,2.06
0.824731,2.24
0.825277,2.1
0.825376,2.04
0.826896,2.38
0.827358,2.25
0.828057,2.15
0.828885,2.07
0.828979,2.01
0.829786,2.67
0.829994,2.64
0.831255,2.17
0.833391,2.85
0.833484,2.63
0.833553,2.46
0.833753,2.41
0.834729,2.11
0.835134,2.06
0.835196,2.08
0.836480,2.2
0.837246,2.25
0.837332,2.89
0.837376,2.4
0.837697,2.26
0.837748,2.59
0.838776,2.07
0.839133,2.49
0.839715,2.37
0.839943,2.35
0.840288,2.36
0.841220,2.57
0.841375,3.07
0.842755,2.68
0.842945,2.26
0.844589,2.18
0.846903,2.59
0.849457,2.77
0.849485,2.78
0.849730,2.24
0.850906,2.87
0.851069,2.17
0.851992,2.41
0.852079,2.24
0.854531,3.51
0.854900,2.36
0.855037,2.07
0.855552,2.28
0.858268,2.51
0.858572,2.29
0.859003,2.38
0.859245,2.02
0.859695,2.57
0.859913,2.27
0.865384,2.51
0.865693,2.42
0.866723,2.13
0.866786,2.12
0.867967,2.42
0.869320,2.89
0.870373,2.09
0.871126,3.51
0.871489,2.39
0.872485,2.04
0.872577,2.19
0.872749,3.19
0.875228,2
0.876339,2.1
0.876444,2.87
0.877505,2.63
0.877784,3.17
0.881199,2.17
0.882550,2.14
0.883148,2.27
0.883488,2.18
0.884087,2.2
0.885264,2.49
0.885365,2.13
0.886837,2.45
0.886948,2.05
0.887299,3.02
0.888632,2.27
0.888895,2.04
0.888980,2.25
0.890440,2.12
0.890683,2.44
0.891680,2.59
0.892506,2.34
0.896135,3.24
0.896159,2.88
0.898084,2.38
0.898230,2.05
0.899183,2.17
0.900375,2.32
0.901159,2.01
0.903277,2.09
0.903923,2.49
0.904529,2.05
0.904872,2.74
0.905167,2.05
0.905168,2.24
0.906692,2.03
0.907168,2.49
0.907349,2.42
0.907463,2.13
0.907901,2.15
0.907936,2.03
0.908809,2.58
0.908975,2.38
0.909987,2.73
0.911925,3.03
0.916659,2.2
0.916720,2.08
0.918249,2.06
0.920605,2.03
0.922389,2.03
0.922870,2.17
0.922942,2.43
0.923244,2.07
0.924820,2.9
0.925590,2.71
0.926535,2.13
0.927780,2.87
0.930384,2.26
0.930427,2.74
0.930726,2.09
0.930961,2.17
0.931038,2.13
0.932979,2.04
0.934312,2.17
0.937433,2.15
0.937812,2.64
0.938094,2.04
0.941560,2.31
0.941856,2.22
0.944603,2.22
0.944869,3.16
0.945676,2.2
0.946430,2.18
0.946928,2.53
0.947262,2.24
0.947299,2.34
0.948843,2.46
0.949174,2.36
0.949576,2.09
0.949962,2.48
0.950236,2.23
0.950353,2.67
0.950538,2.53
0.950742,2.33
0.950886,2.4
0.954621,2.45
0.955329,2.16
0.955660,2.62
0.955854,2.12
0.959781,2.46
0.960202,2.32
0.961625,2.09
0.962925,2.59
0.963101,2.48
0.963400,2.21
0.964581,2.46
0.964761,2.02
0.965377,2.2
0.965681,3.71
0.965934,2.87
0.966656,2.78
0.966956,2.07
0.968431,2
0.969016,3.29
0.969315,2.24
0.969341,2.33
0.970761,2.04
0.972416,2.41
0.973310,2.92
0.973521,2.45
0.974059,2.27
0.974428,3.45
0.975435,2.3
0.977160,2.53
0.977472,3.31
0.977939,2.09
0.979329,2.42
0.981219,2.06
0.981347,2.31
0.981828,2.21
0.982234,2.54
0.983205,2.49
0.984197,2.06
0.984657,2.53
0.985911,4.5
0.987314,2.55
0.988148,2.08
0.988798,2.14
0.989340,2.34
0.989992,3.48
0.990884,2.13
0.991510,2.06
0.998581,2.96
0.999800,2.43
0.999992,2.42
1.005591,2.56
1.005764,2.08
1.005930,2
1.007168,2.04
1.007431,2.34
1.007514,2.56
1.007890,2.12
1.008655,2.25
1.011917,2.41
1.014063,2.09
1.015639,2.55
1.015666,2.72
1.016024,2.16
1.016444,2.18
1.016787,2.43
1.018321,2
1.018762,2.72
1.019821,2.28
1.021445,3.47
1.022170,2.34
1.022249,2.33
1.022655,2.6
1.022819,2.4
1.023493,2.12
1.024309,2.56
1.025231,2.19
1.026959,2.11
1.027273,2.2
1.027466,2.21
1.028776,2.04
1.029055,2.73
1.029768,3.08
1.032114,2.07
1.033688,2.28
1.034479,2.1
1.034633,2.22
1.034676,2.61
1.034863,2.5
1.035628,2.11
1.037591,3.55
1.038344,2.06
1.038514,2.13
1.042051,2.12
1.042136,2.33
1.043006,2.24
1.044356,2.24
1.044991,2.44
1.045020,2.3
1.046033,2.04
1.047444,2.84
1.048070,2.34
1.049719,2.7
1.050652,3.27
1.051514,2.53
1.051533,2.45
1.055477,3.29
1.055819,2.06
1.056526,2.94
1.058704,2.2
1.061285,2.17
1.063411,2.21
1.063485,2.08
1.064744,2.19
1.067131,2.06
1.067675,2.46
1.067787,2.78
1.068003,2.13
1.068351,2.09
1.068454,2.26
1.070224,2.15
1.070979,2.27
1.072483,2.03
1.073737,2.39
1.074303,2.23
1.074459,2.38
1.077779,2.24
1.077913,2.32
1.078915,2.02
1.079550,2.34
1.079924,3.6
1.080541,2.04
1.081525,2.42
1.082341,2
1.083212,3.48
1.083895,2.62
1.087528,3.64
1.087755,2.69
1.089521,2.36
1.089937,2.29
1.091181,2.1
1.095717,2.26
1.095851,2.07
1.096170,2.86
1.096642,2.35
1.098233,2.37
1.098311,2.03
1.103188,2.23
1.104956,2.39
1.105069,2.81
1.105452,2.43
1.105914,2.46
1.107652,2.42
1.108151,2.24
1.109513,2.11
1.109606,2.28
1.111536,2.35
1.111641,2.24
1.111673,2.73
1.115873,2.6
1.116227,2.24
1.116712,2
1.116878,3.37
1.119732,2.09
1.119931,2.46
1.120725,2.02
1.121225,2.35
1.121807,2.18
1.122035,2.24
1.122157,2.23
1.122522,2.08
1.122544,2.33
1.122683,2.32
1.123598,2
1.123650,2.63
1.124159,2.26
1.124393,2.13
1.126542,3.62
1.126989,2.06
1.127271,2.35
1.128034,2.05
1.128624,2.14
1.131798,2.83
1.132476,2.37
1.133650,3.3
1.134360,2.32
1.135951,2.12
1.137892,2.05
1.138685,2.27
1.139610,2.38
1.140458,2.41
1.141029,2.52
1.142414,2.44
1.144458,2.21
1.145945,2.35
1.148788,2.04
1.149200,2.27
1.150863,2.09
1.152548,2.4
1.152675,2.65
1.152740,3.12
1.155227,2.17
1.156359,2.06
1.156959,2.19
1.159703,2.18
1.160022,2.31
1.160600,2.36
1.161266,2
1.162572,2.43
1.162710,2.27
1.164927,2.17
1.165620,2.26
1.167023,2.14
1.167731,2.44
1.169963,2.48
1.171964,2.35
1.175336,2.24
1.175760,2.23
1.177758,3.32
1.179213,2.06
1.180176,2.2
1.187069,2.05
1.187334,2.02
1.189278,2.14
1.192355,2.12
1.192570,2.9
1.197346,2.01
1.198287,3.05
1.199185,2.42
1.199535,2.14
1.202652,2.39
1.208209,2.84
1.211745,2.28
1.214161,2.36
1.216910,2
1.221451,2.13
1.221947,2.39
1.226309,2.1
1.227271,4.53
1.228733,2.24
1.229775,2.67
1.230189,2.6
1.230191,2.64
1.230296,2.75
1.231077,2.27
1.240316,2.13
1.243187,2.35
1.246165,2.17
1.247305,3.5
1.249045,2.64
1.249484,2.66
1.251688,2.24
1.252429,2.13
1.252881,2.79
1.253622,2.14
1.253860,2.94
1.255498,2.47
1.256684,2.53
1.256722,2.38
1.258652,2.39
1.258748,2.7
1.258825,2.51
1.259149,2.06
1.259355,2.58
1.260356,2.47
1.260528,2.33
1.260991,2.36
1.261280,2.26
1.261925,2
1.263078,2.3
1.265193,2.31
1.265387,2.11
1.267310,2.05
1.269159,2.06
1.270780,2.18
1.270997,2.7
1.271354,2.05
1.273444,2.79
1.274598,2.5
1.275495,2.34
1.279503,2.19
1.281514,2.35
1.282276,3.43
1.283130,2.67
1.283453,2.1
1.284434,2.44
1.286159,2.06
1.286893,2.22
1.287817,2.14
1.288329,2.03
1.289882,2.38
1.290077,2.28
1.290736,3.6
1.292365,2.36
1.293095,3.17
1.297397,3.37
1.298227,3.45
1.299566,2.66
1.300577,2.53
1.300781,2.01
1.301801,2.74
1.301975,2.71
1.305640,3.11
1.307122,2.09
1.307453,2.23
1.310328,2.76
1.313800,2
1.314494,2.59
1.314637,2.18
1.314794,2.15
1.315137,2.22
1.317078,2.12
1.318694,2.04
1.318778,2
1.320469,2.37
1.322406,2.11
1.322810,2.17
1.324858,2.06
1.327291,2.59
1.328083,3.68
1.329453,2.23
1.330446,2.19
1.330630,2.23
1.332660,2
1.334731,2.11
1.335154,2.55
1.335245,2.02
1.336687,2.65
1.337107,2.12
1.337342,2.02
1.338229,2.74
1.338718,2.21
1.342215,2.17
1.343783,2.28
1.345102,2.03
1.345521,2.2
1.345654,2.58
1.346210,2.05
1.346598,2.51
1.351849,2.13
1.352410,3.33
1.352852,2.98
1.358457,2.27
1.358789,2.08
1.362823,2.01
1.363419,3.1
1.365056,3.38
1.367391,2.5
1.368891,2.63
1.369945,2.04
1.370853,2.21
1.371516,2.88
1.371663,2.7
1.373909,3.11
1.374334,3.5
1.374572,2.72
1.375425,2.93
1.375700,2.29
1.384264,2.14
1.389024,2.17
1.393980,2.18
1.396108,3.45
1.399890,2.99
1.400461,2.17
1.400745,2.4
1.401011,2.29
1.402486,2.44
1.404093,2.81
1.407407,2
1.410238,2.05
1.410744,3.32
1.411009,2.36
1.411203,2.44
1.411548,2.07
1.413353,3.47
1.415808,2.03
1.417035,2.52
1.419927,2
1.423935,3.48
1.424417,2.39
1.425192,2.04
1.426126,2.82
1.428274,2.1
1.428766,2.37
1.429114,2.04
1.431891,3.39
1.433765,2.04
1.435260,3.24
1.439408,2.55
1.440616,2.35
1.440822,2.1
1.441540,2.23
1.442602,2.23
1.445783,2.36
1.447231,2.52
1.447614,2.39
1.451790,2.32
1.452060,2.78
1.453532,2.73
1.453536,2.77
1.453556,2.4
1.460959,2.28
1.461331,2
1.461449,2.31
1.461947,2.55
1.462858,2.65
1.463181,2.18
1.465359,2.04
1.466169,4.16
1.469562,2.32
1.471202,2.74
1.471805,2.17
1.472174,2.16
1.472972,2.19
1.474201,3.49
1.478431,2.42
1.479224,3.2
1.480347,2.32
1.484358,2.01
1.487692,2.07
1.489896,2.73
1.491946,2.25
1.497186,2.03
1.501531,2.1
1.507397,2.6
1.516724,2.13
1.517152,2.66
1.517409,2.43
1.520015,3.44
1.520271,2.59
1.522243,2.02
1.525739,2.77
1.526157,2.15
1.531702,2.41
1.531702,2.35
1.532119,2.58
1.535122,2.25
1.535459,2.33
1.535825,2.18
1.535992,2.34
1.537690,2.56
1.539839,2.26
1.540168,2.16
1.543227,2.73
1.544031,2.2
1.548295,2.17
1.550614,3.19
1.551933,2.73
1.554994,2.4
1.556642,2.17
1.557027,2.24
1.558257,2.04
1.580829,2.33
1.581813,2.05
1.582745,2.04
1.585613,2.67
1.590691,3.33
1.595365,3.04
1.597963,2.71
1.598521,2.02
1.598540,2.76
1.599008,2.65
1.599159,2.57
1.608117,3.6
1.609093,2.04
1.612340,2.1
1.613823,2.93
1.617416,2.38
1.620899,2.96
1.621591,2.1
1.623023,2.1
1.625722,2.59
1.631014,2.15
1.636558,2.52
1.636773,2.15
1.638811,2.64
1.639229,2.5
1.641557,2.62
1.641708,2.27
1.643811,2.36
1.650839,3.56
1.651572,3.15
1.652141,2.24
1.652669,2.9
1.653425,2.11
1.655578,2.02
1.661122,2.43
1.663654,2.05
1.664599,3.05
1.667651,2.13
1.677939,2.04
1.679479,2.25
1.681076,2.5
1.681416,2.19
1.683960,2.03
1.686277,2.01
1.687295,3.06
1.688483,2.47
1.688929,2.2
1.689433,2.36
1.700613,2.39
1.701235,2.64
1.701727,2.1
1.705873,2.12
1.707488,2.18
1.713040,2.29
1.721624,2.03
1.722225,2.31
1.723671,2.5
1.723884,2.83
1.731367,2.9
1.732887,2.15
1.733632,2.86
1.735374,2.28
1.736518,2.11
1.737487,2.11
1.738247,2.02
1.746510,3.07
1.747651,2.65
1.752633,2.24
1.753117,2.01
1.755795,3.1
1.756634,2.01
1.761800,2.52
1.762665,2.04
1.764253,2.21
1.770563,2.59
1.777118,3.59
1.780224,2.41
1.782102,2.13
1.783324,2.47
1.783614,2.26
1.784630,3.35
1.785675,2.49
1.786362,2.26
1.792782,2.54
1.798942,2.16
1.800940,2.67
1.801334,2.68
1.803595,2.68
1.803745,2.2
1.809419,2.19
1.809848,3.14
1.810141,2.46
1.811110,2.2
1.817796,3.03
1.817868,2.89
1.819807,2.8
1.823288,2.02
1.823758,2.09
1.831823,2.05
1.832047,2.54
1.832303,2.38
1.835439,2.52
1.835474,2.52
1.839233,2.03
1.839514,2.04
1.844637,2.11
1.846954,2.67
1.848434,2.17
1.855562,2.27
1.856222,2.06
1.857789,2.68
1.858123,3.13
1.859677,2.03
1.862985,2.09
1.863214,2.5
1.863463,2.28
1.864816,2.07
1.867808,2.36
1.868576,2.05
1.869357,3.47
1.878130,3.79
1.881854,2.74
1.888457,2.21
1.894310,2.09
1.895972,2.59
1.896127,2.73
1.897396,2.44
1.901086,2.4
1.903268,2.46
1.903345,2.26
1.909627,2.91
1.912655,2.11
1.914459,2.81
1.916575,2
1.921758,2.07
1.925107,2.67
1.925328,2.51
1.928185,2.84
1.932200,3.52
1.933613,2.9
1.935496,2.04
1.938753,2.55
1.939790,2.15
1.945759,3.38
1.946597,2.36
1.952375,3.13
1.953344,2.41
1.953596,2.08
1.956450,2.18
1.957321,2.06
1.965432,2.44
1.965698,2.75
1.968634,2.11
1.969690,2.41
1.973947,2.58
1.974619,2.35
1.975385,2
1.976187,2.19
1.976362,3.93
1.979172,2.22
1.981925,3.45
1.982249,3.4
1.983309,2.26
1.984165,2.4
1.984397,2.1
1.989346,2.31
2.001696,3.12
2.003577,2.47
2.007436,2.22
2.012877,2.77
2.015274,2.24
2.017077,2.05
2.019680,2.18
2.026483,2.16
2.038003,2.42
2.043436,2.27
2.044290,2.14
2.058119,2.08
2.059711,3.76
2.059822,3.5
2.060617,2.36
2.060669,2.8
2.061140,2.31
2.068962,2.01
2.070130,2.2
2.071510,2.03
2.073855,2.66
2.075665,2.04
2.076626,2.1
2.077392,2.11
2.081173,2.3
2.084398,2.15
2.086423,2.1
2.090572,2.24
2.092551,2.78
2.092645,2.76
2.094559,2.18
2.100048,2.48
2.105203,2.69
2.105211,2.27
2.105946,2.06
2.106157,2.39
2.107906,2.68
2.110104,2.18
2.112951,2.16
2.126011,3.07
2.127960,2.7
2.134394,2.1
2.137921,2.09
2.143095,2.2
2.143140,2.62
2.146077,2.06
2.147836,2.22
2.148384,2.25
2.149009,2.54
2.149453,2.04
2.152577,2.3
2.153206,2.62
2.153501,2.52
2.154148,2.07
2.155037,2.72
2.155237,2.27
2.159575,2.49
2.159689,2.07
2.159937,2.21
2.161210,3.15
2.164752,2.23
2.168161,2.01
2.168501,2.37
2.170391,2.08
2.170758,2.16
2.175660,2.01
2.176548,2.49
2.179286,2.79
2.185183,2.37
2.186691,2.84
2.189084,2.59
2.189185,2.11
2.190557,2.13
2.193621,2.83
2.196523,2.51
2.197199,2.06
2.200639,2.83
2.202212,3.02
2.202660,2.26
2.209576,2.55
2.209724,2.37
2.210173,2.57
2.210338,2.27
2.210385,2.5
2.210461,2.15
2.211035,2.07
2.211151,3.22
2.213042,2.01
2.213834,2.8
2.217564,3.3
2.219974,2.04
2.223463,2.35
2.226066,2.27
2.230693,2.81
2.238262,3.49
2.240241,2.15
2.249557,2.51
2.249986,2.08
2.254969,3.15
2.258262,2.42
2.263645,2.15
2.265281,2.08
2.266743,2.19
2.269953,2.01
2.273160,2.28
2.273646,2.34
2.273811,3.1
2.275247,2.68
2.277826,2.24
2.285672,2.05
2.289734,2.2
2.296936,3.56
2.299368,2.28
2.299658,2.34
2.301352,2.1
2.303854,2.54
2.303884,2.62
2.306240,3.55
2.308912,2.59
2.311302,2.17
2.313445,2.55
2.313757,2.41
2.320472,2.88
2.323991,2.05
2.331672,2.4
2.334421,2.51
2.338303,2.57
2.339620,3.9
2.341020,2.08
2.343117,2.04
2.353513,2.09
2.354710,2.19
2.355872,2.18
2.356585,2.02
2.367612,2.69
2.370750,2.19
2.372848,2.29
2.374886,2.25
2.376463,2.29
2.378763,2.48
2.379500,2.72
2.383152,2.14
2.386958,2.11
2.390122,2.08
2.393149,2.66
2.407080,3.5
2.413776,2.21
2.413985,2.13
2.414079,2.36
2.416940,2.75
2.418679,2.32
2.427308,2.01
2.439739,2.8
2.441305,2.11
2.442279,2.1
2.451393,2.13
2.456169,2.07
2.462690,2.24
2.463831,2.46
2.466937,3.16
2.467642,2.01
2.468622,2.9
2.471452,2.12
2.474964,2.98
2.476445,2.05
2.481985,2.75
2.485822,2.02
2.492278,2.1
2.497679,2.6
2.500356,2.22
2.500706,2
2.502762,3.47
2.507283,3.18
2.512031,2.06
2.512097,2.42
2.512592,2.16
2.512695,2.18
2.514139,2.06
2.518117,2.17
2.519180,2.64
2.521978,3.1
2.524734,2.3
2.532229,2.05
2.533673,2.6
2.536686,2.64
2.537060,2.42
2.539572,2.17
2.548907,2.27
2.554226,2.37
2.554253,2.7
2.556131,2.03
2.560047,2.1
2.561200,2.6
2.561352,2
2.565602,2.02
2.573796,2.45
2.574290,2.21
2.574536,3.15
2.575081,2.39
2.575928,2.44
2.576465,2.42
2.580299,2.15
2.582180,2.82
2.583304,2.1
2.588822,2.06
2.590362,2.25
2.594686,2.61
2.594957,2.02
2.597247,3.26
2.601081,2.03
2.610382,2.29
2.612447,2.58
2.613535,2.25
2.613987,2.44
2.617971,2.07
2.618990,2.01
2.619279,2.23
2.619533,2.18
2.620055,2.46
2.624670,2.29
2.627561,2.04
2.628667,2.32
2.629058,2.39
2.629379,2.29
2.634764,2.34
2.641125,2.09
2.642230,2.61
2.646774,2.2
2.647372,2.09
2.647646,2.18
2.649464,2.16
2.660419,2.09
2.662141,3.83
2.665354,2.41
2.665464,2.51
2.665953,3.48
2.667051,2.71
2.669593,2.56
2.669678,2.31
2.674738,2.88
2.674929,2.94
2.680664,3.03
2.681823,2.43
2.683900,2.33
2.685217,2.21
2.690589,2.78
2.691064,2.08
2.695252,2.1
2.697350,2.57
2.698391,2.04
2.701891,2.41
2.702486,2.55
2.704214,2.56
2.708187,2.14
2.714770,2.32
2.715339,2.01
2.716642,2.14
2.721484,2.53
2.721576,2.55
2.725606,2
2.730551,2.2
2.731125,2.18
2.734066,2.78
2.735442,3.52
2.735987,2.88
2.737931,2.3
2.738054,3.81
2.739507,2.32
2.739515,2.35
2.740569,2.14
2.743613,2.08
2.745085,3.02
2.749542,3.23
2.756927,2.96
2.757267,2.91
2.774318,2.43
2.774722,2.09
2.777309,2.22
2.782943,2.18
2.794600,2.04
2.795070,2.18
2.795381,2.11
2.810123,2.23
2.811468,2.42
2.812078,2.4
2.815234,2.11
2.815539,2.96
2.817154,2.34
2.817330,2.77
2.818025,2.07
2.818231,2.02
2.818667,2.23
2.823452,2.13
2.826773,2.23
2.832091,2.28
2.835801,2.02
2.845999,2.17
2.846476,2.72
2.847659,2.09
2.848941,2.1
2.855050,2.63
2.859051,2.08
2.860129,2.81
2.861444,2.43
2.862416,2.16
2.870451,2.06
2.871521,2.66
2.880497,2.42
2.883836,2.15
2.888723,2.05
2.888725,2.07
2.889098,2.2
2.890714,2.63
2.897401,2.27
2.899928,2.28
2.901321,2.89
2.901623,2.36
2.903540,2.11
2.909021,2.09
2.910720,2.04
2.922106,3.15
2.926856,2.61
2.926965,2.9
2.930402,2.19
2.931603,2.32
2.934311,2.67
2.948869,2.11
2.949029,2.12
2.949094,3.37
2.952453,2.36
2.953636,2.27
2.954091,2.38
2.954984,2
2.957359,2.26
2.958510,2.03
2.967156,3.31
2.967909,2.06
2.982777,2.48
2.983748,2.05
2.986107,2.67
2.987720,2.05
2.991360,2.05
2.992381,3.22
2.992451,3.01
2.999697,2.08
3.002623,2.1
3.002906,2.06
3.006476,2.77
3.006760,2.32
3.007661,2.09
3.021711,2.03
3.022005,2.04
3.030481,2.12
3.032308,3.06
3.032738,2.06
3.041431,2.41
3.044546,2.13
3.047980,2.03
3.048588,2.35
3.048741,2.53
3.049823,2.27
3.053785,2.73
3.063181,2.58
3.066099,2.42
3.067326,2.23
3.075369,2.31
3.098448,2.28
3.102705,2.13
3.105309,2.28
3.112029,2.36
3.139078,2.44
3.144553,2
3.149309,2.3
3.152635,2.03
3.153297,2.11
3.159030,2.07
3.161050,3.56
3.162098,2.17
3.176180,2.41
3.181389,2.94
3.194585,2.1
3.197222,2.45
3.199411,2.35
3.205607,2.11
3.210398,2.35
3.213038,2.58
3.218224,2.74
3.220330,2.98
3.223986,2.18
3.232135,2.84
3.238044,2.8
3.238255,2.79
3.245280,2.14
3.246405,2.52
3.252816,2.35
3.255597,2.25
3.255882,2.08
3.256635,2.4
3.259162,3.06
3.267678,2.67
3.267763,2.33
3.270467,2.54
3.276274,2.04
3.283761,2.16
3.284736,2.6
3.285225,2.42
3.287002,3.1
3.295093,2.08
3.298420,2.13
3.304448,2.15
3.304964,2.09
3.309607,2.06
3.321609,2.79
3.322050,2.53
3.326350,2.35
3.337874,3.58
3.338300,2.93
3.338976,2.5
3.342218,3.21
3.346632,2.24
3.351033,2.12
3.359763,2.4
3.360241,2.07
3.360407,2.84
