burst_id,source,freq_mhz,toa_s,toa_err_s,snr
FRB20201124A_2021MayApr_1485,FRB20201124A,1314.944,8.708207e-03,2.777889e-05,7.1
FRB20201124A_2021MayApr_1425,FRB20201124A,1020.991,1.380976e-02,1.960909e-04,7.3
FRB20201124A_2021MayApr_1425,FRB20201124A,1062.99,1.337295e-02,1.115743e-04,14.1
FRB20201124A_2021MayApr_1425,FRB20201124A,1104.99,1.311653e-02,1.220132e-04,12.1
FRB20201124A_2021MayApr_1425,FRB20201124A,1146.974,1.264711e-02,7.332471e-05,22.1
FRB20201124A_2021MayApr_1425,FRB20201124A,1188.953,1.248761e-02,1.128926e-04,8.7
FRB20201124A_2021MayApr_1425,FRB20201124A,1230.957,1.240039e-02,1.072279e-04,11.0
FRB20201124A_2021MayApr_1031,FRB20201124A,1146.973,1.288174e-02,9.739821e-05,8.6
FRB20201124A_2021MayApr_1031,FRB20201124A,1188.955,1.256033e-02,8.773606e-05,10.1
FRB20201124A_2021MayApr_1031,FRB20201124A,1230.957,1.267774e-02,3.054989e-05,24.1
FRB20201124A_2021MayApr_1031,FRB20201124A,1272.952,1.277206e-02,3.224063e-05,22.9
FRB20201124A_2021MayApr_1031,FRB20201124A,1314.941,1.269459e-02,2.602313e-05,30.2
FRB20201124A_2021MayApr_1031,FRB20201124A,1356.445,1.257362e-02,3.905961e-05,23.9
FRB20201124A_2021MayApr_1031,FRB20201124A,1397.46,1.257925e-02,2.444807e-05,42.2
FRB20201124A_2021MayApr_1031,FRB20201124A,1438.477,1.074212e-02,5.921605e-05,39.8
FRB20201124A_2021MayApr_1031,FRB20201124A,1479.489,1.071284e-02,4.027805e-05,29.3
FRB20201124A_2021MayApr_1623,FRB20201124A,1020.991,1.555651e-02,5.183730e-04,7.6
FRB20201124A_2021MayApr_1623,FRB20201124A,1062.988,1.293032e-02,1.698031e-05,60.8
FRB20201124A_2021MayApr_1623,FRB20201124A,1104.983,1.297441e-02,2.467312e-05,43.8
FRB20201124A_2021MayApr_1623,FRB20201124A,1146.972,1.269286e-02,2.186579e-05,47.2
FRB20201124A_2021MayApr_1623,FRB20201124A,1188.963,1.264699e-02,8.054755e-05,12.2
FRB20201124A_2021MayApr_1623,FRB20201124A,1230.949,1.278106e-02,7.984610e-05,11.7
FRB20201124A_2021MayApr_1623,FRB20201124A,1272.946,1.302442e-02,2.469567e-05,6.0
FRB20201124A_2021MayApr_1316,FRB20201124A,1020.988,1.662993e-02,5.147868e-05,35.3
FRB20201124A_2021MayApr_1316,FRB20201124A,1062.986,1.680708e-02,4.988454e-05,37.4
FRB20201124A_2021MayApr_1316,FRB20201124A,1104.976,1.679850e-02,1.239864e-04,16.7
FRB20201124A_2021MayApr_1316,FRB20201124A,1146.972,1.278879e-02,2.184956e-04,6.5
FRB20201124A_2021MayApr_1316,FRB20201124A,1188.947,1.277268e-02,1.526955e-04,6.4
FRB20201124A_2021MayApr_0337,FRB20201124A,1104.987,1.332502e-02,9.501892e-05,10.9
FRB20201124A_2021MayApr_0337,FRB20201124A,1146.974,1.363311e-02,1.267933e-04,9.7
FRB20201124A_2021MayApr_0337,FRB20201124A,1188.961,1.341428e-02,1.073712e-04,9.2
FRB20201124A_2021MayApr_0337,FRB20201124A,1230.957,1.180060e-02,1.256890e-04,12.9
FRB20201124A_2021MayApr_0337,FRB20201124A,1272.935,1.175401e-02,5.463907e-05,9.9
FRB20201124A_2021MayApr_0337,FRB20201124A,1314.941,1.197101e-02,2.228250e-05,30.9
FRB20201124A_2021MayApr_0337,FRB20201124A,1356.445,1.192770e-02,4.875048e-05,13.1
FRB20201124A_2021MayApr_0337,FRB20201124A,1397.46,1.190573e-02,1.217492e-04,5.7
FRB20201124A_2021MayApr_0661,FRB20201124A,1146.974,1.236674e-02,1.360146e-04,7.2
FRB20201124A_2021MayApr_0661,FRB20201124A,1188.964,1.223083e-02,6.025507e-05,13.1
FRB20201124A_2021MayApr_0661,FRB20201124A,1230.976,1.228547e-02,3.215517e-05,24.5
FRB20201124A_2021MayApr_0661,FRB20201124A,1272.942,1.241596e-02,2.076128e-05,40.2
FRB20201124A_2021MayApr_0661,FRB20201124A,1314.941,1.238137e-02,3.211646e-05,23.0
FRB20201124A_2021MayApr_0661,FRB20201124A,1356.45,1.239618e-02,3.484018e-05,21.2
FRB20201124A_2021MayApr_0661,FRB20201124A,1397.46,1.253641e-02,5.455611e-05,12.6
FRB20201124A_2021MayApr_0661,FRB20201124A,1438.477,1.243634e-02,1.025930e-04,7.7
FRB20201124A_2021MayApr_1675,FRB20201124A,1062.988,1.435575e-02,1.492676e-04,7.2
FRB20201124A_2021MayApr_1675,FRB20201124A,1104.974,1.327459e-02,1.913823e-04,10.5
FRB20201124A_2021MayApr_1675,FRB20201124A,1146.972,1.319256e-02,1.048104e-04,13.6
FRB20201124A_2021MayApr_1675,FRB20201124A,1230.955,1.164375e-02,1.630826e-04,9.9
FRB20201124A_2021MayApr_1675,FRB20201124A,1272.94,1.150863e-02,7.950782e-05,14.8
FRB20201124A_2021MayApr_1675,FRB20201124A,1314.942,1.145980e-02,5.238268e-05,16.0
FRB20201124A_2021MayApr_1675,FRB20201124A,1356.44,1.149907e-02,9.050436e-05,9.8
FRB20201124A_2021MayApr_1675,FRB20201124A,1397.46,1.154766e-02,1.575722e-04,5.6
FRB20201124A_2021MayApr_0194,FRB20201124A,1020.984,1.470824e-02,1.148764e-04,5.6
FRB20201124A_2021MayApr_0194,FRB20201124A,1062.988,1.366327e-02,2.922198e-04,7.6
FRB20201124A_2021MayApr_0194,FRB20201124A,1104.981,1.342552e-02,2.136402e-04,8.7
FRB20201124A_2021MayApr_0194,FRB20201124A,1146.973,1.317887e-02,6.777234e-05,19.6
FRB20201124A_2021MayApr_0194,FRB20201124A,1188.971,1.341519e-02,1.288218e-04,9.9
FRB20201124A_2021MayApr_0194,FRB20201124A,1230.955,1.293146e-02,6.965440e-05,24.7
FRB20201124A_2021MayApr_0194,FRB20201124A,1272.944,1.239555e-02,1.245417e-04,17.8
FRB20201124A_2021MayApr_0194,FRB20201124A,1314.94,1.146443e-02,5.149843e-05,38.2
FRB20201124A_2021MayApr_0194,FRB20201124A,1356.445,1.134934e-02,1.389452e-05,95.5
FRB20201124A_2021MayApr_0194,FRB20201124A,1397.46,1.125772e-02,1.384786e-05,78.1
FRB20201124A_2021MayApr_0194,FRB20201124A,1438.477,1.130532e-02,1.851969e-05,42.5
FRB20201124A_2021MayApr_0194,FRB20201124A,1479.496,1.122250e-02,1.395348e-05,52.8
FRB20201124A_2021MayApr_0838,FRB20201124A,1020.99,1.309593e-02,9.291902e-05,13.8
FRB20201124A_2021MayApr_0838,FRB20201124A,1062.988,1.315203e-02,3.755762e-05,26.2
FRB20201124A_2021MayApr_0838,FRB20201124A,1104.978,1.302956e-02,3.267631e-05,27.1
FRB20201124A_2021MayApr_0838,FRB20201124A,1146.97,1.293497e-02,1.587442e-05,49.5
FRB20201124A_2021MayApr_0838,FRB20201124A,1188.949,1.298138e-02,3.821320e-05,21.9
FRB20201124A_2021MayApr_0838,FRB20201124A,1230.966,1.294668e-02,2.781016e-05,38.9
FRB20201124A_2021MayApr_0838,FRB20201124A,1272.936,1.271985e-02,8.242729e-05,11.9
FRB20201124A_2021MayApr_0838,FRB20201124A,1314.941,1.235154e-02,6.594352e-05,17.1
FRB20201124A_2021MayApr_0838,FRB20201124A,1356.445,1.252996e-02,7.174497e-05,13.0
FRB20201124A_2021MayApr_0838,FRB20201124A,1397.46,1.237675e-02,1.293268e-04,8.7
FRB20201124A_2021MayApr_0640,FRB20201124A,1314.941,1.243801e-02,7.670071e-05,11.5
FRB20201124A_2021MayApr_0640,FRB20201124A,1356.445,1.239247e-02,3.549845e-05,26.3
FRB20201124A_2021MayApr_0640,FRB20201124A,1397.46,1.253319e-02,3.171048e-05,27.9
FRB20201124A_2021MayApr_0640,FRB20201124A,1438.477,1.246570e-02,3.030015e-05,27.6
FRB20201124A_2021MayApr_0640,FRB20201124A,1479.5,1.237198e-02,7.936808e-05,10.5
FRB20201124A_2021MayApr_1087,FRB20201124A,1020.996,1.336340e-02,7.476767e-05,17.1
FRB20201124A_2021MayApr_1087,FRB20201124A,1062.989,1.322427e-02,5.906176e-05,22.5
FRB20201124A_2021MayApr_1087,FRB20201124A,1104.966,1.297364e-02,5.037083e-05,27.3
FRB20201124A_2021MayApr_1087,FRB20201124A,1146.974,1.298057e-02,5.131660e-05,22.0
FRB20201124A_2021MayApr_1087,FRB20201124A,1188.965,1.284943e-02,7.219971e-05,15.7
FRB20201124A_2021MayApr_1087,FRB20201124A,1230.96,1.278068e-02,4.951491e-05,23.8
FRB20201124A_2021MayApr_1087,FRB20201124A,1272.95,1.277281e-02,1.370568e-04,10.0
FRB20201124A_2021MayApr_1087,FRB20201124A,1314.941,1.228683e-02,1.193610e-04,11.5
FRB20201124A_2021MayApr_1087,FRB20201124A,1356.445,1.258249e-02,2.023209e-04,5.8
FRB20201124A_2021MayApr_1266,FRB20201124A,1230.965,1.337673e-02,6.814655e-05,19.5
FRB20201124A_2021MayApr_1266,FRB20201124A,1272.945,1.349890e-02,1.197722e-04,10.7
FRB20201124A_2021MayApr_1266,FRB20201124A,1314.941,1.318926e-02,7.983934e-05,19.1
FRB20201124A_2021MayApr_1266,FRB20201124A,1356.445,1.306826e-02,7.490160e-05,30.8
FRB20201124A_2021MayApr_1266,FRB20201124A,1397.46,1.166720e-02,4.341155e-05,43.0
FRB20201124A_2021MayApr_1266,FRB20201124A,1438.476,1.157455e-02,2.353580e-05,54.3
FRB20201124A_2021MayApr_1266,FRB20201124A,1479.487,1.140711e-02,1.815798e-05,56.8
FRB20201124A_2021MayApr_1304,FRB20201124A,1020.995,1.463873e-02,8.476876e-05,15.7
FRB20201124A_2021MayApr_1304,FRB20201124A,1062.986,1.462955e-02,4.165376e-05,37.8
FRB20201124A_2021MayApr_1304,FRB20201124A,1104.991,1.470131e-02,4.147983e-05,87.7
FRB20201124A_2021MayApr_1304,FRB20201124A,1146.984,1.210758e-02,1.811976e-05,187.2
FRB20201124A_2021MayApr_1304,FRB20201124A,1188.965,1.209971e-02,1.637065e-05,129.1
FRB20201124A_2021MayApr_1304,FRB20201124A,1230.94,1.159964e-02,9.037059e-06,190.4
FRB20201124A_2021MayApr_1304,FRB20201124A,1272.953,1.164585e-02,1.834000e-05,75.0
FRB20201124A_2021MayApr_1304,FRB20201124A,1314.941,1.148835e-02,2.068179e-05,59.4
FRB20201124A_2021MayApr_1304,FRB20201124A,1356.445,1.135232e-02,1.261046e-04,9.0
FRB20201124A_2021MayApr_0527,FRB20201124A,1020.996,1.503398e-02,4.635240e-04,6.3
FRB20201124A_2021MayApr_0527,FRB20201124A,1062.985,1.443433e-02,1.420730e-04,19.7
FRB20201124A_2021MayApr_0527,FRB20201124A,1104.976,1.346769e-02,4.422114e-05,56.7
FRB20201124A_2021MayApr_0527,FRB20201124A,1146.979,1.310695e-02,2.371786e-05,107.8
FRB20201124A_2021MayApr_0527,FRB20201124A,1188.959,1.277482e-02,4.809098e-05,45.0
FRB20201124A_2021MayApr_0527,FRB20201124A,1230.963,1.237170e-02,1.972247e-05,89.7
FRB20201124A_2021MayApr_0527,FRB20201124A,1272.946,1.186217e-02,2.644654e-05,61.3
FRB20201124A_2021MayApr_0527,FRB20201124A,1314.941,1.179388e-02,2.984169e-05,52.7
FRB20201124A_2021MayApr_0527,FRB20201124A,1356.445,1.173485e-02,1.023539e-04,12.0
FRB20201124A_2021MayApr_0493,FRB20201124A,1230.96,1.312623e-02,2.301802e-04,9.2
FRB20201124A_2021MayApr_0493,FRB20201124A,1272.95,1.259990e-02,1.218318e-04,16.5
FRB20201124A_2021MayApr_0493,FRB20201124A,1314.941,1.219317e-02,4.825321e-05,37.7
FRB20201124A_2021MayApr_0493,FRB20201124A,1356.445,1.234720e-02,4.963957e-05,39.6
FRB20201124A_2021MayApr_0493,FRB20201124A,1397.46,1.200404e-02,2.861618e-05,73.9
FRB20201124A_2021MayApr_0493,FRB20201124A,1438.477,1.109848e-02,4.253987e-05,43.9
FRB20201124A_2021MayApr_0493,FRB20201124A,1479.479,1.125748e-02,5.008583e-05,30.4
FRB20201124A_2021MayApr_0618,FRB20201124A,1020.997,1.366883e-02,1.978913e-05,64.6
FRB20201124A_2021MayApr_0618,FRB20201124A,1062.988,1.362280e-02,2.014104e-05,90.3
FRB20201124A_2021MayApr_0618,FRB20201124A,1104.98,1.283611e-02,3.604194e-05,49.1
FRB20201124A_2021MayApr_0618,FRB20201124A,1146.972,1.277475e-02,7.355982e-05,22.1
FRB20201124A_2021MayApr_0618,FRB20201124A,1188.958,1.195113e-02,8.380231e-05,17.0
FRB20201124A_2021MayApr_0618,FRB20201124A,1230.966,1.209599e-02,3.758505e-05,14.4
FRB20201124A_2021MayApr_0618,FRB20201124A,1272.95,1.207381e-02,4.954308e-05,15.9
FRB20201124A_2021MayApr_0618,FRB20201124A,1314.941,1.189870e-02,8.470649e-05,9.9
FRB20201124A_2021MayApr_0618,FRB20201124A,1356.445,1.223062e-02,1.446976e-04,5.8
FRB20201124A_2021MayApr_1492,FRB20201124A,1230.959,1.320692e-02,2.104737e-04,6.3
FRB20201124A_2021MayApr_1492,FRB20201124A,1314.941,1.252865e-02,3.985532e-05,14.8
FRB20201124A_2021MayApr_1492,FRB20201124A,1356.445,1.254518e-02,3.017817e-05,24.4
FRB20201124A_2021MayApr_1492,FRB20201124A,1397.466,1.242899e-02,8.462417e-05,7.0
FRB20201124A_2021MayApr_1492,FRB20201124A,1479.489,1.209483e-02,1.351005e-04,5.8
FRB20201124A_2021MayApr_1344,FRB20201124A,1104.981,1.410255e-02,3.941006e-04,8.5
FRB20201124A_2021MayApr_1344,FRB20201124A,1146.967,1.224460e-02,6.477717e-05,27.3
FRB20201124A_2021MayApr_1344,FRB20201124A,1188.949,1.219402e-02,3.312924e-05,22.3
FRB20201124A_2021MayApr_1344,FRB20201124A,1230.97,1.242350e-02,8.857133e-06,105.4
FRB20201124A_2021MayApr_1344,FRB20201124A,1272.936,1.244084e-02,3.787689e-05,19.5
FRB20201124A_2021MayApr_1344,FRB20201124A,1314.94,1.253421e-02,7.010801e-06,119.2
FRB20201124A_2021MayApr_1344,FRB20201124A,1356.445,1.249267e-02,1.290324e-05,60.9
FRB20201124A_2021MayApr_1344,FRB20201124A,1397.46,1.262573e-02,7.573397e-05,16.9
FRB20201124A_2021MayApr_1344,FRB20201124A,1438.476,1.173630e-02,1.791705e-04,8.0
FRB20201124A_2021MayApr_1109,FRB20201124A,1021.006,1.199741e-02,5.929079e-05,16.6
FRB20201124A_2021MayApr_1109,FRB20201124A,1062.988,1.205107e-02,3.100105e-05,25.4
FRB20201124A_2021MayApr_1109,FRB20201124A,1104.98,1.212795e-02,2.419261e-05,30.5
FRB20201124A_2021MayApr_1109,FRB20201124A,1146.973,1.220381e-02,2.996814e-05,21.3
FRB20201124A_2021MayApr_1109,FRB20201124A,1188.949,1.223607e-02,5.069860e-05,12.6
FRB20201124A_2021MayApr_1109,FRB20201124A,1230.957,1.209870e-02,9.272787e-05,5.8
FRB20201124A_2021MayApr_1577,FRB20201124A,1021.014,3.830412e-02,1.719812e-04,15.1
FRB20201124A_2021MayApr_1577,FRB20201124A,1062.986,3.819868e-02,1.618685e-04,14.9
FRB20201124A_2021MayApr_1577,FRB20201124A,1104.978,3.790668e-02,1.781507e-04,14.3
FRB20201124A_2021MayApr_1577,FRB20201124A,1146.972,3.794083e-02,1.643847e-04,13.5
FRB20201124A_2021MayApr_1577,FRB20201124A,1188.972,3.720594e-02,2.026936e-04,8.7
FRB20201124A_2021MayApr_0714,FRB20201124A,1188.984,1.385538e-02,1.545207e-04,7.6
FRB20201124A_2021MayApr_0714,FRB20201124A,1230.956,1.385709e-02,4.313729e-05,26.2
FRB20201124A_2021MayApr_0714,FRB20201124A,1272.962,1.381515e-02,3.044550e-05,40.4
FRB20201124A_2021MayApr_0714,FRB20201124A,1314.941,1.382701e-02,3.612408e-05,66.7
FRB20201124A_2021MayApr_0714,FRB20201124A,1356.445,1.156728e-02,3.359202e-05,108.3
FRB20201124A_2021MayApr_0714,FRB20201124A,1397.465,1.092656e-02,1.682341e-05,111.0
FRB20201124A_2021MayApr_0714,FRB20201124A,1438.471,1.096574e-02,8.229902e-06,167.2
FRB20201124A_2021MayApr_0714,FRB20201124A,1479.489,1.095178e-02,6.594244e-06,201.3
FRB20201124A_2021MayApr_0830,FRB20201124A,1020.996,1.411837e-02,1.192007e-05,57.7
FRB20201124A_2021MayApr_0830,FRB20201124A,1062.988,1.421630e-02,1.470910e-05,56.8
FRB20201124A_2021MayApr_0830,FRB20201124A,1104.98,1.431144e-02,5.669877e-05,15.6
FRB20201124A_2021MayApr_0830,FRB20201124A,1146.971,1.106000e-02,3.083671e-05,23.9
FRB20201124A_2021MayApr_0830,FRB20201124A,1188.952,1.110313e-02,2.282619e-05,17.2
FRB20201124A_2021MayApr_0830,FRB20201124A,1230.961,1.119236e-02,1.566526e-05,25.1
FRB20201124A_2021MayApr_0830,FRB20201124A,1314.941,1.126305e-02,3.466646e-05,11.3
FRB20201124A_2021MayApr_1317,FRB20201124A,1020.988,1.662993e-02,5.147868e-05,35.3
FRB20201124A_2021MayApr_1317,FRB20201124A,1062.986,1.680708e-02,4.988454e-05,37.4
FRB20201124A_2021MayApr_1317,FRB20201124A,1104.976,1.679850e-02,1.239864e-04,16.7
FRB20201124A_2021MayApr_1317,FRB20201124A,1146.972,1.278879e-02,2.184956e-04,6.5
FRB20201124A_2021MayApr_1317,FRB20201124A,1188.947,1.277268e-02,1.526955e-04,6.4
FRB20201124A_2021MayApr_1060,FRB20201124A,1062.986,1.338227e-02,9.203464e-05,12.3
FRB20201124A_2021MayApr_1060,FRB20201124A,1104.98,1.340558e-02,5.302969e-05,20.4
FRB20201124A_2021MayApr_1060,FRB20201124A,1146.972,1.340167e-02,2.519387e-05,46.8
FRB20201124A_2021MayApr_1060,FRB20201124A,1188.958,1.335017e-02,6.252701e-05,21.2
FRB20201124A_2021MayApr_1060,FRB20201124A,1230.95,1.342343e-02,3.519660e-05,41.9
FRB20201124A_2021MayApr_1060,FRB20201124A,1272.936,1.307908e-02,5.807377e-05,36.4
FRB20201124A_2021MayApr_1060,FRB20201124A,1314.939,1.180251e-02,2.057043e-05,93.2
FRB20201124A_2021MayApr_1060,FRB20201124A,1356.445,1.187619e-02,1.174171e-05,104.7
FRB20201124A_2021MayApr_1060,FRB20201124A,1397.443,1.180413e-02,1.140237e-05,86.2
FRB20201124A_2021MayApr_1060,FRB20201124A,1438.483,1.181194e-02,1.014430e-05,87.2
FRB20201124A_2021MayApr_1060,FRB20201124A,1479.48,1.184822e-02,1.494457e-05,52.6
FRB20201124A_2021MayApr_1841,FRB20201124A,1021.003,1.193169e-02,2.581757e-06,133.3
FRB20201124A_2021MayApr_1841,FRB20201124A,1062.988,1.205150e-02,6.990009e-06,70.3
FRB20201124A_2021MayApr_1841,FRB20201124A,1104.967,1.218020e-02,8.987166e-06,32.8
FRB20201124A_2021MayApr_1841,FRB20201124A,1146.969,1.228755e-02,9.302393e-06,31.7
FRB20201124A_2021MayApr_1841,FRB20201124A,1188.962,1.234373e-02,2.914481e-05,6.7
FRB20201124A_2021MayApr_0857,FRB20201124A,1314.949,1.261860e-02,4.907758e-05,13.0
FRB20201124A_2021MayApr_0857,FRB20201124A,1356.445,1.261983e-02,3.237419e-05,21.3
FRB20201124A_2021MayApr_0857,FRB20201124A,1397.46,1.265205e-02,2.146344e-05,36.6
FRB20201124A_2021MayApr_0857,FRB20201124A,1438.477,1.271083e-02,1.841405e-05,42.7
FRB20201124A_2021MayApr_0857,FRB20201124A,1479.489,1.276956e-02,3.169807e-05,23.3
FRB20201124A_2021MayApr_1371,FRB20201124A,1230.957,1.283693e-02,1.444786e-04,7.8
FRB20201124A_2021MayApr_1371,FRB20201124A,1272.953,1.262754e-02,2.833894e-05,31.2
FRB20201124A_2021MayApr_1371,FRB20201124A,1314.941,1.256172e-02,8.143879e-06,78.5
FRB20201124A_2021MayApr_1371,FRB20201124A,1356.446,1.257316e-02,1.970311e-06,274.4
FRB20201124A_2021MayApr_1371,FRB20201124A,1397.458,1.259072e-02,2.149225e-06,274.4
FRB20201124A_2021MayApr_1371,FRB20201124A,1438.468,1.258998e-02,3.661222e-06,228.2
FRB20201124A_2021MayApr_1371,FRB20201124A,1479.474,1.262732e-02,2.457366e-05,56.0
FRB20201124A_2021MayApr_0112,FRB20201124A,1020.995,1.474742e-02,2.043096e-04,9.6
FRB20201124A_2021MayApr_0112,FRB20201124A,1062.988,1.282903e-02,5.468770e-05,29.7
FRB20201124A_2021MayApr_0112,FRB20201124A,1104.964,1.282682e-02,1.740210e-05,76.3
FRB20201124A_2021MayApr_0112,FRB20201124A,1146.968,1.268434e-02,1.080438e-05,113.7
FRB20201124A_2021MayApr_0112,FRB20201124A,1188.944,1.258826e-02,2.113115e-05,51.2
FRB20201124A_2021MayApr_0112,FRB20201124A,1230.982,1.269976e-02,3.660073e-05,26.9
FRB20201124A_2021MayApr_0112,FRB20201124A,1272.952,1.253824e-02,3.167641e-05,24.8
FRB20201124A_2021MayApr_0112,FRB20201124A,1314.941,1.278545e-02,8.065502e-05,8.5
FRB20201124A_2021MayApr_0919,FRB20201124A,1104.981,1.223634e-02,8.715477e-05,9.6
FRB20201124A_2021MayApr_0919,FRB20201124A,1146.972,1.236386e-02,6.363587e-05,10.8
FRB20201124A_2021MayApr_0919,FRB20201124A,1188.96,1.263800e-02,1.113276e-04,7.9
FRB20201124A_2021MayApr_0919,FRB20201124A,1230.947,1.259158e-02,1.449333e-04,6.4
FRB20201124A_2021MayApr_0919,FRB20201124A,1272.953,1.283333e-02,1.250168e-04,5.9
FRB20201124A_2021MayApr_0919,FRB20201124A,1314.941,1.252963e-02,7.158368e-05,11.7
FRB20201124A_2021MayApr_0601,FRB20201124A,1146.972,2.615664e-02,1.683688e-04,9.0
FRB20201124A_2021MayApr_0601,FRB20201124A,1188.972,2.580028e-02,6.833456e-05,20.1
FRB20201124A_2021MayApr_0601,FRB20201124A,1230.949,2.590303e-02,4.336267e-05,37.4
FRB20201124A_2021MayApr_0601,FRB20201124A,1272.947,2.581749e-02,3.320134e-05,57.7
FRB20201124A_2021MayApr_0601,FRB20201124A,1314.942,2.499121e-02,2.356108e-05,79.3
FRB20201124A_2021MayApr_0601,FRB20201124A,1356.445,2.502196e-02,1.771373e-05,99.9
FRB20201124A_2021MayApr_0601,FRB20201124A,1397.46,2.441266e-02,1.868869e-05,105.2
FRB20201124A_2021MayApr_0601,FRB20201124A,1438.477,2.380957e-02,1.029825e-05,143.2
FRB20201124A_2021MayApr_0601,FRB20201124A,1479.489,2.379382e-02,1.392121e-05,74.1
FRB20201124A_2021MayApr_1186,FRB20201124A,1020.992,1.378177e-02,1.404041e-05,91.0
FRB20201124A_2021MayApr_1186,FRB20201124A,1062.989,1.395537e-02,1.564799e-05,91.1
FRB20201124A_2021MayApr_1186,FRB20201124A,1104.979,1.336186e-02,2.853741e-05,68.9
FRB20201124A_2021MayApr_1186,FRB20201124A,1146.972,1.325366e-02,7.135809e-05,29.6
FRB20201124A_2021MayApr_1186,FRB20201124A,1188.966,1.259099e-02,8.538436e-05,14.4
FRB20201124A_2021MayApr_1186,FRB20201124A,1230.965,1.243236e-02,1.159690e-04,13.1
FRB20201124A_2021MayApr_1186,FRB20201124A,1272.957,1.252943e-02,1.625116e-04,9.4
FRB20201124A_2021MayApr_1186,FRB20201124A,1314.941,1.204542e-02,1.927549e-04,8.4
FRB20201124A_2021MayApr_1186,FRB20201124A,1356.445,1.168460e-02,2.101227e-04,8.4
FRB20201124A_2021MayApr_1727,FRB20201124A,1020.991,1.385830e-02,9.890540e-05,19.4
FRB20201124A_2021MayApr_1727,FRB20201124A,1062.988,1.317885e-02,8.014155e-05,23.9
FRB20201124A_2021MayApr_1727,FRB20201124A,1104.988,1.282732e-02,7.845904e-05,25.1
FRB20201124A_2021MayApr_1727,FRB20201124A,1146.977,1.271546e-02,4.882643e-05,31.2
FRB20201124A_2021MayApr_1727,FRB20201124A,1188.954,1.248937e-02,8.104816e-05,19.4
FRB20201124A_2021MayApr_1727,FRB20201124A,1230.968,1.213951e-02,1.340947e-04,11.7
FRB20201124A_2021MayApr_1727,FRB20201124A,1272.95,1.179472e-02,1.754038e-04,9.2
FRB20201124A_2021MayApr_1727,FRB20201124A,1314.941,1.150832e-02,1.132697e-04,9.5
FRB20201124A_2021MayApr_1727,FRB20201124A,1356.445,1.140937e-02,1.693980e-04,7.3
FRB20201124A_2021MayApr_1239,FRB20201124A,1020.994,1.446099e-02,5.228986e-05,47.9
FRB20201124A_2021MayApr_1239,FRB20201124A,1062.986,1.282111e-02,1.591370e-05,80.3
FRB20201124A_2021MayApr_1239,FRB20201124A,1104.977,1.259187e-02,1.273765e-05,84.9
FRB20201124A_2021MayApr_1239,FRB20201124A,1146.972,1.252883e-02,2.220982e-05,37.6
FRB20201124A_2021MayApr_1239,FRB20201124A,1188.961,1.257152e-02,6.589903e-05,12.7
FRB20201124A_2021MayApr_1099,FRB20201124A,1020.984,1.341592e-02,6.567504e-05,30.7
FRB20201124A_2021MayApr_1099,FRB20201124A,1062.988,1.317900e-02,4.285702e-05,39.0
FRB20201124A_2021MayApr_1099,FRB20201124A,1104.979,1.293941e-02,3.922661e-05,38.8
FRB20201124A_2021MayApr_1099,FRB20201124A,1146.972,1.262962e-02,5.495872e-05,25.9
FRB20201124A_2021MayApr_1099,FRB20201124A,1188.964,1.199741e-02,8.934527e-05,13.2
FRB20201124A_2021MayApr_1099,FRB20201124A,1230.957,1.215125e-02,1.446549e-04,7.8
FRB20201124A_2021MayApr_0486,FRB20201124A,1314.94,1.977103e-02,7.038214e-05,11.2
FRB20201124A_2021MayApr_0486,FRB20201124A,1356.45,1.982510e-02,2.752967e-05,26.8
FRB20201124A_2021MayApr_0486,FRB20201124A,1397.46,1.987146e-02,1.403194e-05,49.0
FRB20201124A_2021MayApr_0486,FRB20201124A,1438.477,1.991477e-02,1.024049e-05,62.4
FRB20201124A_2021MayApr_0486,FRB20201124A,1479.489,1.994144e-02,1.678347e-05,32.2
FRB20201124A_2021MayApr_1101,FRB20201124A,1020.995,1.439640e-02,2.500133e-04,12.0
FRB20201124A_2021MayApr_1101,FRB20201124A,1062.988,1.377135e-02,1.479355e-04,16.9
FRB20201124A_2021MayApr_1101,FRB20201124A,1104.969,1.303928e-02,8.960145e-05,24.7
FRB20201124A_2021MayApr_1101,FRB20201124A,1146.974,1.253534e-02,6.935021e-05,27.6
FRB20201124A_2021MayApr_1101,FRB20201124A,1188.964,1.223180e-02,8.027361e-05,20.8
FRB20201124A_2021MayApr_1101,FRB20201124A,1230.956,1.209831e-02,9.300013e-05,17.4
FRB20201124A_2021MayApr_1101,FRB20201124A,1272.951,1.229293e-02,1.127055e-04,10.9
FRB20201124A_2021MayApr_1499,FRB20201124A,1314.941,1.327711e-02,6.048107e-05,21.1
FRB20201124A_2021MayApr_1499,FRB20201124A,1356.445,1.326915e-02,5.878779e-05,24.2
FRB20201124A_2021MayApr_1499,FRB20201124A,1397.46,1.205395e-02,5.939695e-05,26.5
FRB20201124A_2021MayApr_1499,FRB20201124A,1438.476,1.195355e-02,2.427193e-05,46.6
FRB20201124A_2021MayApr_1499,FRB20201124A,1479.492,1.207635e-02,4.512253e-05,17.4
FRB20201124A_2021MayApr_0817,FRB20201124A,1062.988,1.395802e-02,1.534747e-04,6.4
FRB20201124A_2021MayApr_0817,FRB20201124A,1104.98,1.376415e-02,1.614767e-04,9.1
